time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.603719,0.627158,0.172424,0.056866,0.218151,0.036569,0.022367,0.185003,0.185003,0.444839,0.024909,0.027715,0.011171,0.004240,0.005518,0.235686,0.034038,0.021587,0.092103,0.541362,0.273482,0.005357,0.999127,0.268448,0.027505,0.051002,0.036988,0.285278,0.128794,0.105533,0.095755,0.071104,0.094891,0.030450,0.014601,0.029174,0.025949,0.024732,0,0,0,0,0,0
0.626939,0.571551,0.141285,0.058852,0.191212,0.000000,0.031524,0.234156,0.234156,0.188982,0.017607,0.029568,0.003852,0.001220,0.007497,0.252122,0.071853,0.027985,0.121231,0.709397,0.618909,0.007446,0.797832,0.095899,0.006022,0.032988,0.045270,0.164487,0.073148,0.070118,0.046993,0.044873,0.051814,0.020848,0.013176,0.021935,0.014075,0.012948,0,0,0,0,0,0
0.650159,0.538355,0.105904,0.047204,0.122075,0.000000,0.132880,0.174312,0.174312,0.040578,0.007437,0.015184,0.003839,0.000710,0.011492,0.204794,0.129479,0.026208,0.137543,0.360960,0.289423,0.007879,0.462227,0.123731,0.010053,0.035286,0.028305,0.179577,0.047577,0.036697,0.050452,0.023059,0.044859,0.018297,0.012681,0.026131,0.010291,0.006258,0,0,0,0,0,0
0.673379,0.482970,0.053327,0.099910,0.090865,0.000000,0.119278,0.068231,0.068231,0.009436,0.001461,0.002177,0.004481,0.003810,0.044434,0.444648,0.165441,0.041234,0.106116,0.144518,0.051748,0.014987,0.438817,0.115697,0.008975,0.038730,0.014805,0.154878,0.052644,0.017372,0.037872,0.012618,0.027387,0.025718,0.009045,0.020950,0.008861,0.005467,0,0,0,0,0,0
0.696599,0.454961,0.011695,0.134212,0.084208,0.000000,0.025814,0.010859,0.010859,0.004459,0.006482,0.012848,0.003610,0.033844,0.045617,0.575140,0.143285,0.024530,0.109274,0.274159,0.085783,0.009327,0.378744,0.052799,0.003014,0.036605,0.014558,0.212322,0.033420,0.015505,0.029270,0.014319,0.023875,0.025926,0.009477,0.014230,0.007892,0.007210,0,0,0,0,0,0
0.719819,0.563294,0.009461,0.059880,0.131066,0.000000,0.018075,0.006869,0.006869,0.002021,0.013474,0.032125,0.003077,0.031742,0.006909,0.225548,0.035739,0.020453,0.149969,0.437528,0.197279,0.010916,0.421015,0.044841,0.009315,0.047328,0.047934,0.411730,0.085215,0.035084,0.051211,0.056562,0.074088,0.067040,0.038068,0.034042,0.021471,0.019106,0,0,0,0,0,0
0.743039,0.590247,0.019080,0.088805,0.252334,0.009618,0.045063,0.016894,0.016894,0.000951,0.015595,0.014157,0.039798,0.083280,0.042395,0.264395,0.258500,0.156548,0.284637,0.919698,0.540109,0.052724,0.418492,0.134642,0.028833,0.128117,0.133522,0.814262,0.164276,0.108360,0.108140,0.197376,0.216247,0.260988,0.145407,0.128498,0.102241,0.084164,0,0,0,0,0,0
0.766259,0.624735,0.044664,0.124319,0.155530,0.025584,0.042888,0.015033,0.015033,0.036197,0.114168,0.072836,0.153131,0.163444,0.050010,0.182175,0.481986,0.232045,0.174283,1.000000,0.426913,0.038840,0.264054,0.072277,0.012333,0.066384,0.065170,0.450160,0.080228,0.078942,0.103714,0.105452,0.121698,0.184947,0.117061,0.136503,0.081580,0.072515,0,0,0,0,0,0
0.789478,0.624909,0.143843,0.088914,0.095833,0.099179,0.080914,0.053504,0.053504,0.266538,0.264756,0.153819,0.049417,0.056368,0.031512,0.153452,0.238795,0.132117,0.121231,0.672789,0.270629,0.013257,0.078200,0.064910,0.009300,0.046911,0.044243,0.321614,0.059535,0.049729,0.080594,0.049147,0.090358,0.123635,0.069582,0.155563,0.096406,0.092016,0,0,0,1,0,0
0.812698,0.544677,0.252676,0.051702,0.074205,0.108833,0.109765,0.316314,0.316314,0.482045,0.038944,0.033076,0.001612,0.052931,0.017785,0.153107,0.161694,0.072093,0.127838,0.399698,0.199524,0.007420,0.061072,0.078389,0.005719,0.022719,0.033382,0.230387,0.053304,0.050130,0.043646,0.044823,0.087540,0.154884,0.068069,0.195879,0.200242,0.185331,1,1,1,0,1,1
