frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,ts_epoch,ts_rel
0.019531,0.043823,0.592484,0.222794,0.028107,0.114502,0.101227,0.074448,0.149826,0.070648,0.054947,0.032974,0.019836,0.012466,0.008636,0.018585,0.012985,0.011826,0.006836,0.004578,0.003174,0.002487,0.007584,0.024216,0.005066,0.002441,0.003662,0.003815,0.001846,0.001083,0.001541,0.002243,0.177261,0.181335,0.102127,0.010086,0.861465,0.611221,0.321808,0.002487,4.575272,27.86057,1,0,1,1,0,0,0,0.963364,1774288138.3787425,30.95084834098816
0.016693,0.101944,0.408844,0.205215,0.179214,0.133789,0.036484,0.051163,0.101379,0.089462,0.03363,0.079117,0.04425,0.051285,0.030731,0.033432,0.02037,0.015366,0.015976,0.011261,0.007324,0.005417,0.004196,0.004913,0.003311,0.00148,0.001541,0.001312,0.001373,0.001221,0.000534,0.000534,0.164505,0.182373,0.082443,0.014893,0.902237,0.513977,0.362824,0.088638,3.902573,17.67921,1,0,1,1,1,0,0.40094,0.963364,1774288138.4515264,31.023632287979126
0.018875,0.035721,0.55658,0.121979,0.06311,0.176987,0.116959,0.104507,0.132584,0.033112,0.106003,0.061569,0.061569,0.043503,0.026215,0.035217,0.017853,0.014206,0.009308,0.00589,0.004639,0.002548,0.00293,0.003784,0.003265,0.002853,0.002243,0.000977,0.000763,0.000763,0.000763,0.000687,0.203079,0.159241,0.112823,0.012253,0.820053,0.732147,0.311478,0.00238,4.982163,22.04697,1,0,1,1,0,0,0.40094,0.963364,1774288138.5167637,31.08886957168579
0.056137,0.053452,0.301819,0.262283,0.259399,0.294617,0.203613,0.053696,0.116013,0.130692,0.046021,0.065964,0.024582,0.048004,0.020248,0.026718,0.018158,0.010025,0.007416,0.007568,0.004013,0.002289,0.00264,0.003174,0.002502,0.001236,0.001022,0.001007,0.00087,0.000732,0.000534,0.000534,0.211685,0.186615,0.159714,0.010223,1,0.917191,0.271362,0.002045,7.063004,33.5843,1,0,1,1,0,0,0.544373,0.963364,1774288138.5824554,31.154561281204224
0.034927,0.06575,0.482712,0.330154,0.078003,0.103043,0.033493,0.071579,0.063278,0.038757,0.041687,0.042282,0.022507,0.009842,0.004593,0.005096,0.005447,0.004013,0.002686,0.002197,0.001083,0.001556,0.003906,0.010025,0.003281,0.001953,0.001419,0.00293,0.001221,0.000763,0.001022,0.002594,0.148071,0.198303,0.062027,0.004059,0.99646,0.370926,0.11232,0.002884,12.16492,62.74632,1,0,1,1,0,0,0.544373,0.963364,1774288138.650919,31.22302484512329
0.025986,0.036179,0.239578,0.279236,0.10083,0.126999,0.223587,0.288818,0.191193,0.115479,0.113129,0.118088,0.042191,0.043518,0.022705,0.016815,0.017624,0.010193,0.010559,0.006561,0.006668,0.003113,0.002945,0.010071,0.00264,0.001419,0.005142,0.004578,0.001236,0.000732,0.000763,0.001083,0.154114,0.136353,0.189209,0.010712,0.711288,1,0.308426,0.002029,5.547104,30.14406,1,0,1,1,0,0,0,0.961548,1774288138.7157176,31.28782343864441
0.020264,0.057266,0.491791,0.207565,0.09935,0.19046,0.111969,0.137726,0.079636,0.029541,0.086914,0.118973,0.028824,0.042923,0.037415,0.039352,0.037872,0.020615,0.020203,0.013229,0.012878,0.008514,0.005661,0.003448,0.003174,0.001556,0.001312,0.001373,0.00148,0.001465,0.001312,0.00087,0.147507,0.175247,0.109863,0.019913,0.968948,0.609955,0.610382,0.194565,2.586502,14.25705,1,0,1,1,1,0,0.641052,0.961548,1774288138.7800622,31.352168083190918
0.030396,0.074158,0.440155,0.26236,0.07251,0.159744,0.360413,0.385986,0.278107,0.207947,0.189758,0.160599,0.082367,0.173843,0.053955,0.028885,0.069092,0.021805,0.054626,0.031189,0.036438,0.014145,0.01651,0.029358,0.013199,0.011795,0.014832,0.010834,0.007889,0.006027,0.005798,0.005371,0.209351,0.175903,0.278427,0.035599,1,1,1,0,1.999908,12.73236,1,0,1,1,0,0,0,0.950058,1774288138.936043,31.508148908615112
0.010925,0.077896,0.344467,0.187012,0.06369,0.096222,0.068771,0.11586,0.208466,0.069244,0.168839,0.092407,0.044296,0.039368,0.026382,0.03212,0.018463,0.015366,0.013046,0.004211,0.00441,0.003464,0.00293,0.003693,0.003174,0.001846,0.002289,0.001373,0.001022,0.001221,0.000687,0.00087,0.182587,0.136795,0.11171,0.012405,0.603973,0.438538,0.383118,0.001617,2.720703,19.89255,1,0,1,1,0,0,0.609192,0.950058,1774288139.0992444,31.671350240707397
0.027512,0.054108,0.559723,0.219879,0.036896,0.138,0.072495,0.062393,0.160294,0.059921,0.055832,0.020782,0.020416,0.020462,0.010162,0.010376,0.005905,0.009598,0.003937,0.002182,0.002182,0.003464,0.00528,0.033615,0.006927,0.002945,0.004593,0.002502,0.001419,0.001373,0.001724,0.003052,0.180801,0.179611,0.098618,0.008667,0.884827,0.43187,0.300842,0.002579,4.375671,31.77699,1,0,1,1,0,0,0.366211,0.911148,1774288139.2659354,31.838041305541992
0.046753,0.035233,0.263565,0.288788,0.245956,0.27095,0.145508,0.05899,0.096466,0.150101,0.051361,0.068741,0.029373,0.028168,0.010056,0.01564,0.007019,0.006348,0.005356,0.005783,0.002243,0.001236,0.002487,0.002594,0.001968,0.001465,0.000763,0.00087,0.00087,0.00087,0.000488,0.000534,0.197189,0.176056,0.144394,0.005875,0.979111,0.683685,0.139328,0.00264,11.92722,53.72633,1,0,1,1,0,1,0.388611,0.973267,1774288139.4273207,31.99942660331726
0.026382,0.043884,0.231323,0.260773,0.117203,0.112946,0.15271,0.187393,0.230957,0.047653,0.110001,0.111679,0.051132,0.042252,0.047745,0.020233,0.016602,0.01445,0.006592,0.006119,0.005478,0.004028,0.003448,0.00676,0.002686,0.002716,0.002441,0.002304,0.001236,0.000977,0.000763,0.000763,0.177383,0.13591,0.146332,0.013138,0.705551,0.740311,0.334106,0.001999,4.32663,21.3414,1,0,1,1,0,0,0,0.973267,1774288139.632065,32.20417094230652
0.000336,0.000336,0.004166,0.000488,0.000244,0.000732,0.000488,0,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000977,0.001114,0.000351,0.000336,0.006058,0.001968,0.01088,0.003036,0.739914,3.642853,0,0,0,1,0,0,0,0.973267,1774288139.854062,32.4261679649353
0.000244,0.000244,0.000244,0.000244,0.000488,0.000244,0,0.000534,0.000244,0.000488,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.00029,0.00029,0.00032,0.002213,0.002289,0.015137,0.001114,0.30159,1.629623,0,0,0,1,0,0,0,0.973267,1774288140.2132885,32.78539443016052
0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000183,0.00029,0.000336,0.001526,0.002518,0.017502,0.000763,0.235031,1.321426,0,0,0,1,0,0,0,0.973267,1774288140.6877334,33.25983929634094
0.000244,0,0.000336,0.000244,0.000534,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000549,0.000259,0.000305,0.00032,0.002258,0.002762,0.017471,0.001129,0.291046,1.59259,0,0,0,1,0,0,0,0.973267,1774288140.8261666,33.39827251434326
0.000336,0,0.000534,0,0.000244,0.000534,0.000336,0.000244,0,0.000244,0.000244,0.000336,0.000244,0.000336,0,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000443,0.000214,0.000259,0.00029,0.00206,0.002594,0.017822,0.001038,0.264893,1.479996,0,0,0,1,0,0,0,0.973267,1774288140.9010067,33.4731125831604
0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000473,0.000183,0.000275,0.000305,0.002014,0.003128,0.021591,0.001022,0.241379,1.384613,0,0,0,1,0,0,0,0.973267,1774288141.071427,33.6435329914093
0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000488,0.000244,0.000244,0.000336,0.000244,0.000244,0.000488,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000397,0.000183,0.000305,0.00032,0.002289,0.003937,0.026306,0.00116,0.239304,1.407394,0,0,0,1,0,0,0,0.973267,1774288141.2711852,33.84329104423523
0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0,0,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000427,0.000229,0.000259,0.00029,0.00325,0.003815,0.027969,0.001633,0.25502,1.519989,0,0,0,1,0,0,0,0.973267,1774288141.475561,34.047666788101196
0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000397,0.000214,0.000275,0.000336,0.003433,0.004578,0.037216,0.001724,0.217163,1.357132,0,0,0,1,0,0,0,0.973267,1774288141.685727,34.257832765579224
0.000534,0,0.000534,0.000336,0.000244,0.000488,0.000244,0,0.000244,0.000244,0.000488,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.00032,0.000244,0.000305,0.005783,0.004562,0.038986,0.002899,0.267075,1.653839,0,0,0,1,0,0,0,0.973267,1774288141.890243,34.46234893798828
0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000381,0.000275,0.000214,0.000305,0.005188,0.004181,0.041397,0.002609,0.228012,1.461533,0,0,0,1,0,0,0,0.973267,1774288142.0681748,34.64028072357178
0,0,0.000336,0.000336,0.000488,0,0,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000366,0.000229,9.2e-05,0.000305,0.004791,0.001984,0.048187,0.00145,0.142212,1.038452,0,0,0,1,0,0,0,0.973267,1774288142.1391752,34.711281061172485
0.000534,0.000534,0.000336,0.000244,0.000336,0.000336,0,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000351,0.000397,0.000229,0.000305,0.008881,0.00531,0.053757,0.004456,0.265228,1.807678,0,0,0,1,0,0,0,0.973267,1774288142.3301332,34.902239084243774
0.000244,0,0.000336,0.000534,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000351,0.00029,0.000259,0.00029,0.006775,0.006271,0.054428,0.003403,0.240967,1.679993,0,0,0,1,0,0,0,0.973267,1774288142.4084024,34.98050832748413
0.000336,0,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000351,0.000214,0.000229,0.00032,0.005249,0.005829,0.064011,0.00264,0.17424,1.296295,0,0,0,1,0,0,0,0.973267,1774288142.47372,35.04582595825195
0.000244,0.000244,0.000488,0.000336,0.000534,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00032,0.000366,0.000275,0.000305,0.00943,0.007339,0.064102,0.00473,0.26265,1.846146,0,0,0,1,0,0,0,0.973267,1774288142.5533586,35.12546443939209
0.000244,0,0.000336,0.000336,0.000488,0.000488,0,0.000244,0,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00032,0.000275,0.000214,0.00032,0.007401,0.005966,0.070694,0.003708,0.190125,1.407394,0,0,0,1,0,0,0,0.973267,1774288142.6281745,35.20028042793274
0.000336,0.000244,0.000244,0.000244,0.000244,0.000488,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000488,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00032,0.000259,0.000305,0.000305,0.007355,0.008987,0.071426,0.003693,0.229782,1.653839,0,0,0,1,0,0,0,0.973267,1774288142.7057137,35.27781963348389
0.000244,0,0.000336,0.000336,0.000244,0.000336,0,0.000488,0.000244,0.000488,0.000336,0.000488,0.000336,0.000534,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000351,0.000229,0.000305,0.000305,0.006805,0.009415,0.07547,0.003418,0.215866,1.57692,0,0,0,1,0,0,0,0.973267,1774288142.777272,35.34937787055969
0,0,0.000244,0.000534,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00029,0.000198,0.000275,0.000336,0.006165,0.00885,0.087646,0.003098,0.172165,1.321426,0,0,0,1,0,0,0,0.973267,1774288142.848629,35.420734882354736
0,0.000244,0.000336,0,0.000244,0.000336,0,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000366,0.000153,0.000229,0.000305,0.004944,0.007706,0.084381,0.002487,0.150818,1.192307,0,0,0,1,0,0,0,0.973267,1774288142.9146833,35.48678922653198
0,0.000244,0.000244,0.000244,0,0.000244,0,0.000244,0.000336,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000137,0.000214,0.000336,0.004669,0.007523,0.099091,0.00235,0.12384,1.035706,0,0,0,0,0,0,0,0.973267,1774288142.9808939,35.55299973487854
0.000534,0.000244,0.000244,0.000336,0.000534,0.000336,0,0.000488,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000488,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00029,0.000366,0.000275,0.000336,0.013046,0.010162,0.106277,0.01062,0.21904,1.714279,0,0,0,1,0,0,0,0.973267,1774288143.0609565,35.6330623626709
0.000244,0.000244,0.000244,0.000488,0.000488,0.000244,0.000244,0,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00029,0.000336,0.000183,0.000305,0.012466,0.00705,0.103088,0.006256,0.190018,1.538452,0,0,0,1,0,0,0,0.973267,1774288143.1252825,35.69738841056824
0.000244,0,0.000336,0.000244,0.000336,0.000336,0,0,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000305,0.000229,0.000183,0.000305,0.008957,0.007431,0.112991,0.004501,0.145721,1.269226,0,0,0,1,0,0,0,0.973267,1774288143.2014842,35.773590087890625
0.000244,0.000244,0,0.000336,0.000244,0.000244,0,0.000244,0.000336,0.000336,0.000534,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.00029,0.000214,0.000229,0.000305,0.008743,0.009705,0.122696,0.004395,0.150986,1.346146,0,0,0,1,0,0,0,0.973267,1774288143.268708,35.840813875198364
0.000244,0,0.000244,0.000336,0.000244,0.000244,0.000488,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000214,0.000305,0.000305,0.009201,0.013626,0.136047,0.004623,0.168335,1.538452,0,0,0,1,0,0,0,0.973267,1774288143.3340678,35.90617370605469
0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.00029,0.00029,0.000305,0.013123,0.013596,0.151505,0.007614,0.176849,1.692307,0,0,0,1,0,0,0,0.973267,1774288143.4128003,35.98490619659424
0.000488,0,0.000534,0.000244,0.000244,0.000244,0,0,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000275,0.00029,0.000137,0.000305,0.013855,0.00679,0.173904,0.006958,0.119171,1.307678,0,0,0,1,0,0,0,0.973267,1774288143.4816492,36.053755044937134
0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000275,0.00029,0.00032,0.013809,0.015091,0.212112,0.006927,0.136612,1.59259,0,0,0,1,0,0,0,0.973267,1774288143.5662389,36.13834476470947
0.000336,0.000244,0.000534,0.000244,0.000336,0.000336,0.000244,0,0.000336,0.000244,0.000244,0.000244,0,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00029,0.000336,0.000229,0.00029,0.017639,0.012466,0.223526,0.00885,0.135025,1.719986,0,0,0,1,0,0,0,0.973267,1774288143.6404965,36.212602376937866
0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000259,0.00029,0.000336,0.014313,0.016602,0.314285,0.007187,0.098618,1.5,0,1,0,1,0,0,0,0.973267,1774288143.7061048,36.27821063995361
0.000763,0,0.000244,0.000244,0.000336,0.000244,0.000336,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000305,0.000305,0.000214,0.000305,0.017593,0.012787,0.350876,0.009705,0.086807,1.538452,0,1,0,1,0,0,0,0.973267,1774288143.7767284,36.34883427619934
0.000336,0,0.000244,0.000336,0.000336,0.000244,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000244,0.000214,0.00032,0.014786,0.013397,0.488358,0.007431,0.057877,1.333328,0,1,0,1,0,0,0,0.973267,1774288143.8426304,36.41473627090454
0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000488,0.000336,0.000244,0.000336,0.000336,0.000244,0.000488,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000275,0.000183,0.000259,0.00032,0.011597,0.017029,0.724136,0.005814,0.039642,1.296295,0,1,0,1,0,0,0,0.973267,1774288143.9046292,36.47673511505127
0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000336,0,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000534,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000275,0.000229,0.000259,0.00032,0.015457,0.018173,1,0.007751,0.033707,1.407394,0,1,0,1,0,0,0,0.973267,1774288143.974157,36.546262979507446
0,0,0.000244,0.000244,0.000244,0.000244,0.000488,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000137,0.00029,0.000275,0.009674,0.021225,1,0.004852,0.030975,1.416657,0,1,0,1,0,0,0,0.973267,1774288144.0667524,36.63885831832886
0.000244,0,0.000336,0.000244,0.000534,0.000336,0.000534,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000305,0.000259,0.000336,0.000305,0.019608,0.026398,1,0.009842,0.046082,1.730759,0,1,0,1,0,0,0,0.973267,1774288144.132238,36.70434379577637
0,0.000534,0.000244,0.000336,0.000244,0.000244,0.000488,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000534,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000534,0.000534,0.000336,0.000336,0.000244,0.000259,0.00029,0.00029,0.020828,0.024292,1,0.010452,0.045197,1.679993,0,1,0,1,0,0,0,0.973267,1774288144.2418394,36.813945293426514
0.000534,0,0.000244,0.000336,0.000244,0.000534,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000275,0.000259,0.000336,0.000305,0.021851,0.029526,1,0.010971,0.051453,1.730759,0,1,0,1,0,0,0,0.973267,1774288144.30788,36.87998580932617
0,0,0.000336,0.000244,0.000336,0.000244,0.000336,0,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00029,0.000183,0.000229,0.000336,0.016159,0.021149,1,0.008102,0.037384,1.178558,0,1,0,1,0,0,0,0.973267,1774288144.3694456,36.94155144691467
0,0.000244,0.000244,0.000244,0.000336,0.000336,0.000534,0,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000214,0.00029,0.000305,0.02005,0.028305,1,0.010056,0.048431,1.5,0,1,0,1,0,0,0,0.973267,1774288144.445246,37.01735186576843
0,0,0.000244,0.000336,0.000244,0.000244,0.000336,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000153,0.000214,0.000305,0.015091,0.022034,1,0.007568,0.037201,1.153839,0,1,0,1,0,0,0,0.973267,1774288144.5101826,37.08228850364685
0,0,0.000336,0.000336,0.000336,0.000244,0.000244,0,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000275,0.000198,0.000214,0.000305,0.02063,0.023132,1,0.010345,0.043839,1.269226,0,1,0,1,0,0,0,0.973267,1774288144.5889344,37.16104030609131
