frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,ts_epoch,ts_rel
0.00502,0.008301,0.00798,0.008286,0.009201,0.009613,0.00708,0.018524,0.052643,0.286499,0.56691,0.068558,0.009674,0.117737,0.019867,0.024689,0.123642,0.02066,0.04866,0.094055,0.04393,0.128403,0.024216,0.058044,0.035614,0.050293,0.032181,0.021072,0.009201,0.01709,0.007416,0.008377,0.172928,0.007095,0.198624,0.059311,0.007095,0.008408,0.059311,0.061218,1,1,0.00827,1.432556,1.432556,0.061218,0.050369,1,0.822388,0.04837,0.114532,0.210739,0.146683,0.073395,0.403366,0.115875,0.198624,0.059311,0.036163,0.69696,0.085007,1.432556,0,1,0,0,0,0,0,0.847595,0,0,0,651.1517,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301081.5828183,17.1450777053833
0.013535,0.004593,0.014206,0.016251,0.010696,0.014465,0.00528,0.007813,0.025406,0.529541,0.639404,0.011322,0.004395,0.031952,0.006805,0.028137,0.166199,0.007935,0.036087,0.066025,0.040222,0.057953,0.043106,0.0327,0.034424,0.023865,0.02037,0.014328,0.010742,0.009567,0.006882,0.008179,0.202255,0.008835,0.175812,0.055908,0.008835,0.012146,0.055908,0.078552,0.912048,0.971359,0.04982,1.47493,1.47493,0.078552,0.074997,0.971359,2.035797,0.046707,0.11026,0.205383,0.189148,0.110153,0.401703,0.112457,0.192764,0.057556,0.050735,0.67688,0.082504,1.47493,0,1,0,0,0,0,0,0.847595,0,0,0,741.516,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301081.6831493,17.24540877342224
0.012207,0.006165,0.02803,0.039368,0.110916,0.112671,0.086929,0.41275,0.31424,0.042389,0.051132,0.026474,0.024551,0.043228,0.01059,0.013687,0.007339,0.007034,0.03392,0.035278,0.018478,0.026138,0.012878,0.013107,0.021057,0.023865,0.00618,0.008469,0.002716,0.002853,0.00177,0.002777,0.109467,0.012238,0.200623,0.017822,0.012238,0.042923,0.017822,0.11554,0.851761,0.328827,0.21199,7.003403,7.003403,0.11554,0.281403,0.328827,3.90152,0.043808,0.103455,0.19809,0.279343,0.414886,0.632874,0.105911,0.235535,0.054199,0.061417,0.142044,0.125366,7.003403,1,0,0,0,0,0,0,0.847595,0,0,0,817.5423,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301081.7649384,17.327197790145874
0.041473,0.024902,0.074066,0.112289,0.079697,0.101318,0.025238,0.045181,0.025391,0.113571,0.645523,0.08577,0.023438,0.037064,0.028473,0.02951,0.138107,0.028641,0.020752,0.012787,0.033218,0.01825,0.021973,0.034882,0.019714,0.044235,0.033524,0.017288,0.012177,0.009033,0.005386,0.00618,0.204941,0.046616,0.23761,0.032196,0.046616,0.096832,0.032196,0.467331,1,0.630783,0.508591,7.020782,7.020782,0.467331,0.674027,0.630783,2.817932,0.042526,0.100967,0.194717,1.096146,0.95903,1.163696,0.099747,0.23761,0.051041,0.196487,0.142029,0.226593,7.020782,1,1,0,0,0,0,0,0.847595,0,0,0,913.0513,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301081.844461,17.406720399856567
0.009415,0.0504,0.040817,0.024368,0.029724,0.040298,0.085693,0.150162,0.119919,0.126221,0.300613,0.038315,0.016754,0.075455,0.102051,0.023605,0.053345,0.019882,0.033127,0.024994,0.264771,0.087418,0.049026,0.028107,0.099594,0.036362,0.030884,0.016586,0.017151,0.025162,0.020584,0.013962,0.144073,0.042938,0.154434,0.036392,0.042938,0.052185,0.036392,0.443558,0.669678,0.734741,0,4.091171,4.091171,0.443558,0.374298,0.734741,0.538406,0.042526,0.098923,0.19281,1.009674,0.527527,0.773651,0.096802,0.230606,0.04953,0.278458,0.243805,0.14917,4.091171,1,1,0,0,0,0,0,0.847595,0,0,0,983.9185,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301081.9347641,17.497023582458496
0.006104,0.011124,0.02095,0.010376,0.072495,0.038818,0.049362,0.049393,0.051575,0.102005,0.146851,0.039795,0.01506,0.20015,0.36644,0.020508,0.048431,0.012207,0.231964,0.0327,0.041687,0.037216,0.026611,0.021744,0.079559,0.032593,0.011398,0.023987,0.007584,0.015289,0.009766,0.01651,0.119446,0.009033,0.102875,0.029755,0.009033,0.041367,0.029755,0.099075,0.473618,0.637878,0.009872,2.897736,2.897736,0.099075,0.315048,0.637878,0.999619,0.040283,0.094177,0.184525,0.224228,0.43924,0.468201,0.091171,0.217209,0.046646,0.088608,0.344025,0.086395,2.897736,0,1,0,0,0,0,0,0.847595,0,0,0,1069.73,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.009728,17.57198739051819
0.003693,0.005386,0.011688,0.028198,0.012024,0.030609,0.057938,0.088974,0.039597,0.034668,0.087692,0.029831,0.012283,0.235855,0.289215,0.017639,0.125061,0.011871,0.119736,0.033722,0.088486,0.072235,0.023499,0.01506,0.057205,0.017227,0.044189,0.014282,0.020065,0.016693,0.01207,0.020432,0.109802,0.011719,0.036026,0.031784,0.011719,0.03511,0.031784,0.132431,0.170898,0.702286,0.118011,1.867386,1.867386,0.132431,0.275528,0.702286,1.209137,0.039078,0.09169,0.179306,0.299881,0.382919,0.331451,0.088486,0.2108,0.045258,0.326996,0.533951,0.059433,1.867386,0,1,0,0,0,0,0,0.847595,0,0,0,1145.758,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.090726,17.652985334396362
0.012894,0.002304,0.025085,0.013824,0.02243,0.026581,0.012009,0.039063,0.023911,0.047668,0.100067,0.005692,0.010376,0.439652,0.255035,0.005219,0.067886,0.006561,0.180069,0.021317,0.055618,0.050354,0.022751,0.011047,0.019989,0.01387,0.034424,0.026108,0.009155,0.012878,0.00621,0.013885,0.126572,0.011902,0.060425,0.045563,0.011902,0.020523,0.045563,0.142792,0.304306,1,0.072708,1.175125,1.175125,0.142792,0.170975,1,1.199814,0.036636,0.086014,0.168915,0.32486,0.238602,0.317062,0.083344,0.198563,0.045563,0.198181,0.849258,0.053558,1.175125,0,1,0,0,0,0,0,0.847595,0,0,0,1226.553,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.1716173,17.733876705169678
0.016937,0.005615,0.014465,0.018646,0.005142,0.009903,0.062607,0.100098,0.118927,0.147308,0.127396,0.034241,0.047165,0.301422,0.166901,0.022293,0.0242,0.027939,0.027756,0.140411,0.026398,0.02803,0.013474,0.014435,0.027832,0.041382,0.028854,0.015137,0.010071,0.008255,0.007324,0.006638,0.150818,0.012329,0.105591,0.025024,0.012329,0.019394,0.025024,0.157074,0.564575,0.583206,0.098648,2.737534,2.737534,0.157074,0.171539,0.583206,1.619095,0.034821,0.08046,0.160324,0.354065,0.241028,0.428284,0.078491,0.187027,0.042908,0.117523,0.363953,0.068665,2.737534,0,0,0,0,0,0,0,0.847595,0,0,0,1302.572,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.2537174,17.815976858139038
0.034912,0.014023,0.038208,0.105682,0.12468,0.24559,0.1483,0.44426,0.30127,0.101151,0.073029,0.100006,0.14032,0.05188,0.047058,0.0672,0.03334,0.043259,0.054596,0.081192,0.033951,0.044373,0.02037,0.031342,0.037964,0.042938,0.038528,0.017151,0.014374,0.010376,0.010651,0.010559,0.183502,0.028748,0.198746,0.044632,0.028748,0.105316,0.044632,0.377396,1,1,0.874161,4.554749,4.554749,0.377396,0.95993,1,7.711731,0.034546,0.081482,0.162109,0.832153,1.292496,1.256012,0.076172,0.198746,0.044632,0.145035,0.219101,0.203613,4.554749,1,1,0,0,0,0,0,0.847595,0,0,0,1378.609,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.3290126,17.89127206802368
0.018906,0.00177,0.021927,0.197708,0.166321,0.182343,0.365723,0.469513,0.114349,0.090286,0.191437,0.132294,0.033356,0.119614,0.034348,0.032883,0.044586,0.030823,0.022095,0.060165,0.027985,0.021851,0.028198,0.038879,0.025482,0.032135,0.025024,0.016815,0.010635,0.009079,0.010986,0.011047,0.190186,0.014191,0.19957,0.029297,0.014191,0.15596,0.029297,0.19783,1,0.697159,0.022797,8.16925,8.16925,0.19783,1,0.697159,1.497574,0.03299,0.085464,0.166489,0.430145,1.824844,1.441467,0.071732,0.19957,0.042023,0.071518,0.122025,0.23999,8.16925,1,1,0,0,0,0,0,0.847595,0,0,0,1468.927,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.4021027,17.964362144470215
0.010254,0.024139,0.067886,0.056046,0.114731,0.080643,0.462784,0.158997,0.121429,0.219528,0.132111,0.106018,0.074692,0.102493,0.069458,0.043167,0.030029,0.03746,0.040771,0.066284,0.030716,0.036285,0.030731,0.035828,0.03334,0.025436,0.018127,0.011368,0.006348,0.007584,0.007431,0.006973,0.197083,0.034088,0.147614,0.032318,0.034088,0.134369,0.032318,0.453415,0.785278,0.816803,0.113327,6.794251,6.794251,0.453415,0.91481,0.816803,1.106827,0.034775,0.088898,0.172318,0.98024,1.51149,1.277329,0.07518,0.187973,0.039566,0.2314,0.146759,0.220108,6.794251,1,1,0,0,0,0,0,0.847595,0,0,0,1550.405,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.498825,18.061084508895874
0.023041,0.047287,0.076843,0.067459,0.074646,0.19635,0.108902,0.232117,0.30394,0.255371,0.171509,0.103455,0.118317,0.070801,0.069626,0.037415,0.044556,0.055908,0.03685,0.057129,0.026413,0.030212,0.03331,0.045929,0.037766,0.020935,0.015671,0.016846,0.007416,0.007813,0.008835,0.008514,0.193329,0.052933,0.233582,0.025513,0.052933,0.129745,0.025513,0.725571,1,0.664536,0,10.33075,10.33075,0.725571,0.910187,0.664536,0.96492,0.035522,0.090591,0.176132,1.490112,1.43219,1.501251,0.072952,0.233582,0.038391,0.226913,0.096451,0.26442,10.33075,1,1,0,0,0,0,0,0.847595,0,0,0,1630.726,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.5749173,18.137176752090454
0.03215,0.020035,0.063232,0.055481,0.085724,0.262146,0.241058,0.257721,0.136078,0.247284,0.314087,0.132782,0.135605,0.086914,0.065475,0.048172,0.087692,0.031677,0.053162,0.04422,0.032196,0.03125,0.039948,0.054382,0.04567,0.041306,0.031036,0.024673,0.023315,0.031082,0.037857,0.034805,0.191986,0.033356,0.188721,0.030777,0.033356,0.127319,0.030777,0.485443,0.857742,0.85141,0.259796,7.347504,7.347504,0.485443,0.948288,0.85141,1.335464,0.03595,0.092285,0.179916,0.927841,1.379623,1.260101,0.06871,0.220016,0.036148,0.177139,0.135696,0.226715,7.347504,1,1,0,0,0,0,0,0.847595,0,0,0,1716.265,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.653186,18.215445518493652
0.022995,0.040909,0.482361,0.477173,0.09584,0.074966,0.101486,0.1595,0.201553,0.07843,0.170547,0.08252,0.047058,0.049606,0.058289,0.034409,0.039597,0.033997,0.02562,0.043549,0.044327,0.03125,0.014969,0.031769,0.036179,0.063156,0.021851,0.019852,0.03064,0.029922,0.046265,0.040085,0.183151,0.093155,0.093842,0.018921,0.093155,0.193481,0.018921,1,0.452835,0.555801,0,16.80818,16.80818,1,1,0.555801,1.235626,0.038223,0.099045,0.188187,2.437119,1.953461,1.697632,0.093155,0.20723,0.034042,0.992676,0.059204,0.319473,16.80818,1,0,1,1,0,0,0,0.847595,0,0,0,1811.318,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.7379181,18.300177574157715
0.005447,0.016113,0.120743,0.180267,0.029129,0.181091,0.283508,0.070496,0.085922,0.08667,0.093399,0.082703,0.037018,0.058594,0.059692,0.036301,0.037109,0.040939,0.041382,0.053543,0.030411,0.035355,0.018707,0.042526,0.048782,0.059875,0.026321,0.043884,0.022964,0.020752,0.049896,0.073318,0.167664,0.171906,0.160553,0.046234,0.171906,0.166519,0.046234,1,0.798264,1,0,8.520081,8.520081,1,0.886795,1,0.86023,0.043777,0.101837,0.196777,3.926804,1.635147,2.005341,0.171906,0.201126,0.046234,1.070663,0.117126,0.394608,8.520081,1,1,1,0,0,0,0,0.847595,0,0,0,1887.684,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.836312,18.398571491241455
0.031006,0.015411,0.208298,0.255554,0.149017,0.100723,0.061813,0.145645,0.188675,0.094894,0.076355,0.050873,0.033813,0.064453,0.078186,0.031647,0.076309,0.040146,0.121124,0.041245,0.036133,0.015778,0.028168,0.035965,0.041916,0.100998,0.052032,0.051804,0.034592,0.041595,0.085983,0.100754,0.16069,0.084244,0.060471,0.030411,0.084244,0.156219,0.030411,0.520294,0.319199,0.698563,0.141754,8.579788,8.579788,0.520294,0.88327,0.698563,1.155258,0.045578,0.105392,0.200058,1.848328,1.482254,1.307678,0.161911,0.189438,0.043533,1.392532,0.116196,0.261612,8.579788,1,1,1,0,0,0,0,0.847595,0,0,0,1963.723,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301082.908956,18.47121548652649
0.020462,0.04483,0.256653,0.256393,0.078827,0.145996,0.201187,0.045944,0.264984,0.052231,0.117722,0.078751,0.06987,0.048981,0.0392,0.03685,0.030457,0.031464,0.022614,0.023438,0.029251,0.024277,0.023834,0.013565,0.019409,0.026779,0.022079,0.012939,0.011139,0.017319,0.016357,0.020096,0.214249,0.107315,0.111923,0.021561,0.107315,0.163971,0.021561,0.70372,0.627243,0.526047,0.310226,14.34248,14.34248,0.70372,0.984329,0.526047,1.415985,0.049896,0.108215,0.206345,2.150757,1.515228,1.504547,0.152496,0.178436,0.040985,0.958847,0.069427,0.310455,14.34248,1,0,1,1,0,0,0,0.847595,0,0,0,2049.246,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.000406,18.562665462493896
0.030136,0.071213,0.090591,0.296829,0.428116,0.156464,0.069778,0.107056,0.145752,0.134689,0.111832,0.080597,0.052246,0.03598,0.03064,0.040802,0.016647,0.021851,0.02948,0.024933,0.026764,0.015503,0.019669,0.019379,0.021759,0.018662,0.01384,0.009277,0.01123,0.014511,0.018311,0.030121,0.204819,0.055634,0.120026,0.014252,0.055634,0.217407,0.014252,0.3759,0.6931,0.358398,0.015671,21.9702,21.9702,0.3759,1,0.358398,1.325134,0.05011,0.112747,0.210861,1.110229,1.928268,1.494019,0.147995,0.173172,0.039764,0.463913,0.045212,0.315033,21.9702,1,0,0,1,0,0,0,0.847595,0,0,0,2130.033,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.0743625,18.636621952056885
0.018188,0.060928,0.478302,0.203217,0.107956,0.080811,0.156067,0.076157,0.247192,0.173264,0.236221,0.062012,0.08374,0.042664,0.046539,0.021133,0.050049,0.031509,0.014847,0.058975,0.059082,0.066162,0.047318,0.065704,0.051132,0.042252,0.0186,0.02771,0.020081,0.025742,0.024094,0.037033,0.167114,0.185806,0.158966,0.054504,0.185806,0.181213,0.054504,1,0.775543,1,0.075226,7.743149,7.743149,1,0.79892,1,1.07077,0.057587,0.122696,0.229233,3.226547,1.476929,1.843765,0.185806,0.204971,0.054504,1.168732,0.128922,0.422653,7.743149,1,1,1,0,0,0,0,0.847595,0,0,0,2253.854,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.1569898,18.71924924850464
0.030792,0.060211,0.110809,0.114456,0.082718,0.089462,0.275955,0.391052,0.159271,0.107452,0.160858,0.146347,0.05925,0.043884,0.033356,0.02298,0.03981,0.0345,0.048889,0.044189,0.103516,0.039902,0.03392,0.044098,0.049347,0.032318,0.017334,0.019379,0.012268,0.017288,0.018311,0.06842,0.160233,0.061798,0.15239,0.042923,0.061798,0.104584,0.042923,0.342697,0.766037,0.811585,0,5.109955,5.109955,0.342697,0.475067,0.811585,0.576828,0.057739,0.121933,0.228821,1.070282,0.857712,0.960175,0.180328,0.198929,0.052887,0.405884,0.195267,0.219711,5.109955,1,1,0,0,0,0,0,0.847595,0,0,0,2329.927,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.2783804,18.84063982963562
0.046143,0.123718,0.148499,0.256927,0.421616,0.231461,0.207626,0.247345,0.233063,0.166214,0.162964,0.082611,0.059464,0.123154,0.023376,0.045837,0.025131,0.019958,0.034103,0.031189,0.026016,0.03096,0.021927,0.02713,0.024246,0.016357,0.019012,0.006866,0.008255,0.008926,0.010635,0.008057,0.210159,0.10611,0.178436,0.024124,0.10611,0.231628,0.024124,0.624741,0.952271,0.484512,0.479721,16.5293,16.5293,0.624741,1,0.484512,2.082016,0.060135,0.126053,0.235962,1.764526,1.83754,1.695938,0.169846,0.187378,0.049789,0.594864,0.060257,0.400177,16.5293,1,0,1,1,0,0,0,0.847595,0,0,0,2401.213,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.3522022,18.914461612701416
0.004883,0.023422,0.135117,0.08345,0.13414,0.296738,0.195969,0.229172,0.196411,0.167786,0.120682,0.105789,0.102844,0.117783,0.049942,0.035202,0.033905,0.046494,0.029053,0.027649,0.02153,0.025314,0.020386,0.028717,0.023468,0.022537,0.021378,0.015289,0.010117,0.007706,0.01123,0.020691,0.160675,0.073593,0.086182,0.052979,0.073593,0.15625,0.052979,0.446442,0.473892,1,0,4.900803,4.900803,0.446442,0.695084,1,0.674301,0.060669,0.127289,0.236938,1.213028,1.227509,1.097305,0.164841,0.181854,0.052979,0.85408,0.20369,0.259995,4.900803,1,1,1,0,0,0,0,0.847595,0,0,0,2472.954,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.4219115,18.98417091369629
0.01474,0.022034,0.034424,0.072922,0.080887,0.328156,0.408325,0.48204,0.31871,0.19194,0.171234,0.121124,0.150894,0.106644,0.050415,0.066269,0.077576,0.026825,0.061752,0.032425,0.04744,0.024918,0.017471,0.013535,0.015549,0.01178,0.009506,0.011124,0.011597,0.018402,0.020081,0.019638,0.21524,0.023727,0.257004,0.016647,0.023727,0.157791,0.016647,0.152817,1,0.33374,0,16.22241,16.22241,0.152817,0.745239,0.33374,0.82077,0.057938,0.131119,0.239578,0.409531,1.203415,1.133041,0.155258,0.257004,0.049881,0.092636,0.061295,0.271454,16.22241,1,0,0,1,0,0,0,0.847595,0,0,0,2553.287,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.501028,19.063287496566772
0.022064,0.02301,0.401871,0.506104,0.1931,0.082275,0.121277,0.158249,0.059952,0.070358,0.03923,0.035538,0.018951,0.021729,0.024017,0.014206,0.012665,0.010117,0.008347,0.007645,0.008575,0.008652,0.007324,0.009048,0.009842,0.010361,0.011002,0.010742,0.007767,0.011169,0.011368,0.018433,0.204849,0.060486,0.095474,0.010696,0.060486,0.185547,0.010696,0.401413,0.382782,0.220993,0.1577,25.91089,25.91089,0.401413,0.902939,0.220993,1.175217,0.058029,0.133377,0.241211,1.042328,1.391144,1.158463,0.150681,0.24942,0.048401,0.633881,0.038254,0.279434,25.91089,1,0,0,1,0,0,0,0.847595,0,0,0,2629.444,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.5740578,19.136317253112793
0.03537,0.070572,0.167343,0.291046,0.410263,0.123398,0.114105,0.232956,0.166992,0.1754,0.117188,0.036804,0.062576,0.057739,0.020416,0.021301,0.033997,0.011566,0.017715,0.012695,0.006943,0.008347,0.00621,0.005875,0.007202,0.012421,0.008621,0.007324,0.006714,0.009033,0.016403,0.026001,0.190186,0.14299,0.101563,0.015289,0.14299,0.199448,0.015289,0.989014,0.432312,0.335449,0,24.58035,24.58035,0.989014,0.928787,0.335449,0.901001,0.06517,0.139603,0.253037,2.194092,1.42868,1.493744,0.144577,0.234924,0.045578,1.407532,0.040436,0.377975,24.58035,1,0,1,1,0,0,1.195358,0.847595,1,50,0,2714.993,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.652158,19.214417457580566
0.023224,0.041916,0.195877,0.207977,0.133499,0.187805,0.130402,0.373779,0.221802,0.270294,0.113937,0.080124,0.08252,0.073044,0.047745,0.0392,0.063309,0.058792,0.092972,0.048889,0.113434,0.077744,0.04425,0.068558,0.07637,0.047058,0.021622,0.018509,0.019913,0.019211,0.025375,0.026413,0.168045,0.072159,0.103668,0.013,0.072159,0.222336,0.013,0.514298,0.454681,0.293884,0.071213,25.27156,25.27156,0.514298,1,0.293884,1.114243,0.065445,0.143021,0.256256,1.102585,1.554565,1.290756,0.140305,0.227997,0.044235,0.69632,0.039291,0.330765,25.27156,1,0,1,1,0,0,1.195358,0.847595,1,100,0,2791.001,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.7390177,19.30127716064453
0.055191,0.02597,0.026184,0.130356,0.044479,0.11174,0.464844,0.310516,0.133392,0.11438,0.136978,0.170242,0.104889,0.057816,0.077332,0.072372,0.051285,0.034042,0.051895,0.044235,0.029892,0.031052,0.012207,0.02597,0.031982,0.016754,0.01709,0.009186,0.011139,0.011475,0.010056,0.01123,0.209717,0.025574,0.214691,0.036942,0.025574,0.065994,0.036942,0.193497,0.999786,0.606308,0,4.503906,4.503906,0.193497,0.31514,0.606308,0.440964,0.064606,0.140045,0.254684,0.395828,0.471222,0.654541,0.132156,0.214737,0.060928,0.119492,0.221466,0.166702,4.503906,1,0,0,0,0,1,1.195358,0.823898,1,200,0,19.01523,0.823898,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.8158946,19.378154039382935
0.057983,0.095871,0.145111,0.246872,0.327728,0.165161,0.278107,0.534729,0.163666,0.168869,0.211517,0.171661,0.136215,0.033203,0.06839,0.082535,0.048172,0.05719,0.04454,0.048264,0.063507,0.04184,0.044098,0.019775,0.030273,0.017471,0.021393,0.027496,0.017105,0.018524,0.029022,0.026688,0.205551,0.080353,0.118912,0.018173,0.080353,0.233261,0.018173,0.645569,0.587921,0.316742,0.28862,19.45363,19.45363,0.645569,1,0.316742,1.612381,0.065109,0.144073,0.258484,1.234116,1.619034,1.374252,0.124466,0.202255,0.057373,0.67598,0.051132,0.355225,19.45363,1,0,1,1,0,0,0,0.823898,0,0,80,118.8044,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301083.8928094,19.455068826675415
0.032425,0.054276,0.343445,0.468063,0.210297,0.122757,0.152054,0.166443,0.104416,0.063385,0.049255,0.077698,0.06633,0.059036,0.037033,0.059433,0.040848,0.021393,0.015656,0.019714,0.015884,0.017944,0.013733,0.0159,0.007843,0.01059,0.009171,0.011032,0.006622,0.012283,0.015503,0.012695,0.208176,0.143372,0.092239,0.013199,0.143372,0.225143,0.013199,1,0.484177,0.244278,0.390213,30.16302,30.16302,1,1,0.244278,1.629837,0.069153,0.147171,0.26445,2.073242,1.5298,1.515549,0.143372,0.190506,0.054031,1.553787,0.032913,0.400787,30.16302,1,0,1,1,1,0,5.691559,0.823898,1,0,0,209.1092,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301084.0059574,19.568216800689697
0.012314,0.067856,0.158279,0.069077,0.040558,0.133789,0.090057,0.096603,0.211075,0.160553,0.21257,0.22496,0.128677,0.04274,0.051636,0.125336,0.042984,0.037643,0.021545,0.040787,0.016907,0.031265,0.029648,0.082855,0.027008,0.023682,0.027054,0.025635,0.013535,0.012009,0.025543,0.04245,0.14389,0.16539,0.169708,0.039734,0.16539,0.164841,0.039734,1,0.917877,0.757843,0,9.785431,9.785431,1,0.754395,0.757843,0.731857,0.073151,0.147903,0.269653,2.260941,1.114502,1.44487,0.16539,0.184891,0.052429,0.974564,0.101944,0.389618,9.785431,1,1,1,0,0,0,5.691559,0.823898,1,50,0,285.2932,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301084.0826848,19.644944190979004
