frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgSupportRawRatio,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,dbgSupportRawRatioThreshold,ts_epoch,ts_rel
0.044708,0.077621,0.541641,0.219559,0.063568,0.131058,0.084946,0.160217,0.147873,0.139954,0.140183,0.114182,0.096298,0.093063,0.080399,0.034775,0.05246,0.010544,0.026413,0.040405,0.030899,0.011093,0.021606,0.02417,0.013458,0.019653,0.013458,0.012115,0.010864,0.007507,0.005692,0.011597,0.178024,0.22731,0.092438,0.004501,0.22731,0.177155,0.004501,0.970993,0.683579,0.410858,0,95.12624,95.12624,0.970993,0.947754,0.410858,0.919373,0.150131,0.181503,0.375412,1.514069,0.976028,1.163544,0.943314,0.2341,0.135223,0.010956,2.457611,0.0103,0.436813,95.12624,1,0,1,1,0,0,0,0.908829,0,0,0,670.5295,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300601.746161,29.54717493057251
0.01004,0.053711,0.388657,0.231873,0.148651,0.280228,0.127762,0.121201,0.15419,0.046341,0.042389,0.059982,0.042221,0.037369,0.022049,0.02446,0.018524,0.0121,0.008453,0.005905,0.006439,0.003464,0.002594,0.00502,0.003494,0.002502,0.001236,0.00148,0.001022,0.001007,0.001465,0.005447,0.185272,0.150803,0.084808,0.003403,0.150803,0.205139,0.003403,0.748138,0.599686,0.362,0.160507,110.3843,110.3843,0.748138,1,0.362,1.278061,0.15152,0.18161,0.376266,0.995255,1.129547,1.024857,1.047272,0.201569,0.141418,0.009399,1.777313,0.00882,0.38562,110.3843,1,0,1,1,0,0,0,0.908829,0,0,0,921.9542,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300601.8330622,29.63407611846924
0.016861,0.028915,0.519531,0.12265,0.074966,0.14946,0.050186,0.167725,0.275711,0.213715,0.180923,0.216476,0.117676,0.1129,0.083694,0.026871,0.031158,0.033661,0.029022,0.026947,0.023483,0.018326,0.011337,0.008087,0.004501,0.005447,0.004028,0.003967,0.003387,0.002594,0.002182,0.002945,0.203918,0.180222,0.103653,0.003387,0.180222,0.162979,0.003387,0.864197,0.851349,0.321732,0,109.1009,109.1009,0.864197,0.896729,0.321732,0.886536,0.16098,0.181244,0.383041,1.119522,0.899216,0.990677,0.995224,0.208542,0.12175,0.010529,1.738037,0.008911,0.379471,109.1009,1,0,1,1,0,0,0,0.908829,0,0,0,1164.544,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.0793834,29.8803973197937
0.038483,0.035828,0.240738,0.43605,0.17659,0.197815,0.084641,0.121704,0.080582,0.03804,0.035004,0.021393,0.02533,0.015289,0.008545,0.005875,0.00766,0.005188,0.00502,0.005173,0.00325,0.002396,0.001846,0.00148,0.001221,0.000763,0.000732,0.00087,0.000732,0.000732,0.000763,0.00087,0.179932,0.157211,0.121262,0.00386,0.157211,0.166,0.00386,0.776764,1,0.378174,0.044357,92.54439,92.54439,0.776764,0.941086,0.378174,1.01796,0.160812,0.180603,0.382309,0.9776,0.919144,0.956406,0.963333,0.202393,0.121262,0.010208,1.296234,0.010544,0.365646,92.54439,1,0,1,1,0,0,0,0.908829,0,0,0,1245.315,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.3251488,30.12616276741028
0.046204,0.092499,0.27626,0.22229,0.107056,0.063217,0.123444,0.169907,0.235275,0.104355,0.16095,0.102386,0.096146,0.046539,0.017517,0.021622,0.015732,0.00972,0.010742,0.003937,0.006912,0.003311,0.003464,0.002777,0.002243,0.001724,0.001999,0.001221,0.000732,0.000534,0.000763,0.001007,0.176453,0.186493,0.155823,0.010986,0.186493,0.166183,0.010986,0.978302,1,1,0,36.76584,36.76584,0.978302,0.876892,1,0.850647,0.159622,0.180557,0.380875,1.168335,0.92038,1.069107,1.267975,0.190628,0.155823,0.010986,1.196701,0.026962,0.407196,36.76584,1,1,1,1,0,0,0,0.908829,0,0,0,1321.364,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.404243,30.205256938934326
0.020355,0.064743,0.364212,0.216507,0.105377,0.255707,0.197998,0.221191,0.16243,0.07193,0.074722,0.100922,0.063705,0.026367,0.0186,0.029465,0.012527,0.01387,0.008087,0.005981,0.003387,0.003784,0.003616,0.006058,0.003174,0.002548,0.003418,0.002304,0.001541,0.000977,0.001465,0.001541,0.191956,0.111008,0.169876,0.00296,0.111008,0.152771,0.00296,0.599991,1,0.277924,0,105.945,105.945,0.599991,0.830582,0.277924,0.918777,0.157593,0.179398,0.378464,0.704392,0.851578,0.85405,0.793594,0.185013,0.169876,0.010651,0.653641,0.009155,0.323227,105.945,1,0,1,1,0,0,0,0.908829,0,0,0,1397.402,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.4803247,30.281338691711426
0.019012,0.056137,0.452179,0.231125,0.033112,0.136139,0.179092,0.144592,0.141907,0.073456,0.135986,0.079269,0.049698,0.071625,0.01416,0.029968,0.021973,0.024704,0.014145,0.010712,0.008331,0.007751,0.003281,0.003967,0.00293,0.00293,0.001541,0.001556,0.00148,0.001846,0.001419,0.001236,0.127975,0.179443,0.112244,0.004425,0.179443,0.184448,0.004425,1,0.701492,0.441391,0,89.28378,89.28378,1,0.946732,0.441391,0.918396,0.158142,0.180435,0.380112,1.134689,1.022232,1.060654,1.021255,0.179443,0.160004,0.010025,1.598206,0.010971,0.403168,89.28378,1,0,1,1,0,0,0,0.908829,0,0,0,1478.194,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.5540092,30.35502314567566
0.013443,0.050644,0.552078,0.108246,0.085297,0.135605,0.182617,0.161591,0.044037,0.120865,0.052139,0.079407,0.054855,0.042252,0.031036,0.022537,0.016159,0.012878,0.012207,0.008575,0.004684,0.003174,0.001755,0.001465,0.001541,0.001556,0.001465,0.001312,0.000977,0.00087,0.001083,0.000977,0.218079,0.205383,0.091599,0.001892,0.205383,0.185745,0.001892,1,0.607773,0.200638,0.263107,213.3769,213.3769,1,1,0.200638,1.33226,0.159439,0.179001,0.379776,1.288147,1.037674,1.114258,1.293152,0.205383,0.150711,0.00943,2.240967,0.004456,0.423172,213.3769,1,0,1,1,0,0,0,0.908829,0,0,0,1559.462,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.6375291,30.43854308128357
0.028748,0.052643,0.598343,0.161484,0.033188,0.109207,0.105042,0.078934,0.096649,0.032593,0.072189,0.064804,0.026108,0.014374,0.023438,0.023224,0.013565,0.010086,0.01387,0.009796,0.004196,0.002396,0.002945,0.007874,0.002197,0.00177,0.00206,0.003204,0.001007,0.000763,0.001236,0.003906,0.15419,0.240677,0.097565,0.002747,0.240677,0.169617,0.002747,1,0.667007,0.300491,0,156.6236,156.6236,1,0.940903,0.300491,0.912704,0.162811,0.178604,0.382462,1.478256,0.949677,1.162018,1.049988,0.240677,0.146271,0.00914,2.465454,0.006165,0.444428,156.6236,1,0,1,1,0,0,0,0.908829,0,0,0,1635.497,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.7146816,30.515695571899414
0.081024,0.020981,0.332077,0.50145,0.221741,0.116531,0.037125,0.19162,0.080856,0.072952,0.049164,0.031616,0.024414,0.019287,0.012604,0.00618,0.00618,0.005661,0.003906,0.003815,0.002594,0.001968,0.001892,0.002243,0.00087,0.000977,0.00087,0.00087,0.000977,0.000763,0.000534,0.000534,0.189529,0.09642,0.090881,0.002151,0.09642,0.182755,0.002151,0.425308,0.384369,0.111282,0,138.6803,138.6803,0.425308,0.991959,0.111282,0.962235,0.161682,0.179199,0.383316,0.596344,1.019836,0.811264,0.648376,0.2267,0.236435,0.019333,1.060883,0.006912,0.310974,138.6803,1,0,1,1,0,0,0,0.908829,0,0,0,1730.543,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.7928505,30.59386444091797
0.009842,0.081451,0.373123,0.149231,0.014511,0.042389,0.131805,0.115158,0.169601,0.047546,0.129349,0.102585,0.05574,0.052155,0.027191,0.022476,0.01384,0.010895,0.012604,0.005524,0.006561,0.004089,0.00296,0.003174,0.002441,0.002243,0.001755,0.001007,0.001007,0.00087,0.000763,0.001312,0.165466,0.1548,0.112839,0.002975,0.1548,0.13208,0.002975,0.724945,0.506668,0.163589,0,106.4428,106.4428,0.724945,0.639374,0.163589,0.62027,0.16362,0.178543,0.38411,0.946091,0.739761,0.84967,0.703964,0.213532,0.222702,0.018188,1.371567,0.009109,0.32637,106.4428,1,0,1,1,0,0,1.1017,0.908829,1,50,0,1811.305,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.886684,30.687697887420654
0.02272,0.056931,0.398666,0.182297,0.133194,0.26857,0.127121,0.119873,0.19133,0.041641,0.029053,0.054047,0.045853,0.038147,0.028778,0.019287,0.020889,0.011322,0.006989,0.008423,0.008255,0.004578,0.005249,0.011642,0.005905,0.003387,0.002975,0.002243,0.001633,0.001312,0.003998,0.011139,0.185516,0.125504,0.120224,0.003204,0.125504,0.162338,0.003204,0.605621,0.556229,0.181656,0.170349,100.125,100.125,0.605621,0.809723,0.181656,1.228226,0.162018,0.177856,0.381836,0.774628,0.912735,0.863998,1.010559,0.20723,0.216141,0.017639,1.043869,0.009705,0.32991,100.125,1,0,1,1,0,0,1.1017,0.908829,1,100,0,1892.224,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300602.967071,30.76808500289917
0.03215,0.044189,0.629517,0.164963,0.02153,0.062653,0.154007,0.135544,0.069275,0.05864,0.039551,0.097931,0.014145,0.025009,0.02063,0.011627,0.008972,0.00766,0.004944,0.005005,0.004684,0.002487,0.002762,0.003967,0.002762,0.001007,0.002838,0.001236,0.000763,0.000763,0.000732,0.001755,0.166,0.235275,0.080185,0.002594,0.235275,0.179474,0.002594,1,0.39386,0.156387,0,164.9204,164.9204,1,0.950378,0.156387,0.96315,0.165955,0.178223,0.385376,1.417694,1.007019,1.149033,1.085251,0.235275,0.203583,0.016586,2.931946,0.005844,0.44281,164.9204,1,0,1,1,0,1,1.1017,0.905228,1,200,0,13.77946,0.905228,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.0470614,30.84807538986206
0.018295,0.060608,0.456726,0.184784,0.103989,0.099762,0.168289,0.13324,0.103058,0.087036,0.066116,0.078827,0.06601,0.074829,0.036362,0.036102,0.015167,0.019348,0.017838,0.013641,0.008881,0.006851,0.003616,0.002243,0.00293,0.001968,0.002594,0.00209,0.001556,0.001007,0.00087,0.001007,0.188049,0.213348,0.13591,0.018768,0.213348,0.195053,0.018768,0.934372,0.687851,1,0.049622,24.18123,24.18123,0.934372,1,1,1.086243,0.167908,0.178909,0.38829,1.270615,1.090225,1.174271,1.02948,0.228333,0.197586,0.018768,1.569382,0.041153,0.455963,24.18123,1,1,1,1,0,0,0,0.905228,0,0,130,94.59825,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.1222372,30.923251152038574
0.023407,0.03392,0.485474,0.098923,0.049591,0.185745,0.129028,0.094238,0.207031,0.067413,0.065781,0.079208,0.080414,0.041977,0.019363,0.034912,0.020676,0.009872,0.01387,0.006989,0.00473,0.001968,0.003387,0.003387,0.002441,0.00177,0.001236,0.001221,0.001221,0.001221,0.001236,0.001541,0.192932,0.166702,0.089798,0.00296,0.166702,0.138412,0.00296,0.775085,0.482529,0.167664,0,110.305,110.305,0.775085,0.753403,0.167664,0.772781,0.168259,0.177185,0.386169,0.990738,0.781174,0.87146,0.861984,0.215073,0.186096,0.017654,1.85553,0.008789,0.336533,110.305,1,0,1,1,0,0,0,0.905228,0,0,30,175.421,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.2001057,31.00111961364746
0.054367,0.031219,0.288361,0.471756,0.180908,0.158722,0.099869,0.123978,0.112701,0.038055,0.05513,0.021347,0.013916,0.013321,0.011353,0.010254,0.00502,0.003174,0.004013,0.00293,0.001755,0.001556,0.001373,0.001007,0.00087,0.000763,0.000763,0.000687,0.000488,0.000534,0.000534,0.000488,0.180862,0.110184,0.075684,0.002182,0.110184,0.195023,0.002182,0.5439,0.326981,0.131424,0,145.9262,145.9262,0.5439,1,0.131424,1.080841,0.166351,0.178024,0.386246,0.662354,1.095474,0.858719,0.743927,0.202576,0.231461,0.016602,1.455292,0.006577,0.33168,145.9262,1,0,1,1,0,0,0,0.905228,0,0,0,261.1957,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.2814744,31.082488298416138
0.03334,0.041931,0.261475,0.24707,0.067505,0.132324,0.292542,0.294357,0.217972,0.080338,0.144775,0.137512,0.051727,0.047012,0.016281,0.020248,0.017578,0.006897,0.008469,0.007751,0.005417,0.003281,0.002716,0.00441,0.002686,0.001968,0.003311,0.00148,0.00087,0.000763,0.001221,0.00087,0.166031,0.110001,0.161331,0.002548,0.110001,0.138535,0.002548,0.572449,0.73999,0.163239,0,115.5723,115.5723,0.572449,0.698059,0.163239,0.67717,0.165237,0.177414,0.384201,0.66571,0.780853,0.793823,0.724518,0.192154,0.218018,0.01561,0.682007,0.008347,0.304993,115.5723,1,0,1,1,0,0,0,0.905228,0,0,0,370.4877,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.3674185,31.168432474136353
0.020782,0.030914,0.461105,0.07373,0.107605,0.208328,0.176209,0.160492,0.077927,0.13472,0.080078,0.080322,0.065857,0.047607,0.047714,0.038895,0.023941,0.019287,0.011383,0.0103,0.0103,0.007568,0.006119,0.003204,0.002548,0.00148,0.002304,0.001892,0.001221,0.001022,0.000732,0.001007,0.204666,0.100113,0.149124,0.002792,0.100113,0.164276,0.002792,0.536804,0.704758,0.184464,0.154892,109.8042,109.8042,0.536804,0.852951,0.184464,1.185028,0.162506,0.176849,0.381378,0.616043,0.928894,0.830078,1.037659,0.186493,0.211594,0.015137,0.671539,0.008804,0.316574,109.8042,1,0,1,1,0,0,0,0.905228,0,0,0,446.5269,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.4757988,31.27681279182434
0.02478,0.030121,0.356689,0.042328,0.048126,0.167267,0.185501,0.185318,0.235748,0.077789,0.091934,0.100555,0.072739,0.059311,0.026077,0.031219,0.028854,0.015213,0.011429,0.009277,0.004257,0.004166,0.003937,0.00563,0.002777,0.002243,0.001541,0.001541,0.00148,0.001007,0.001221,0.00209,0.173126,0.182541,0.095947,0.003113,0.182541,0.18129,0.003113,1,0.48143,0.218643,0.056061,124.0476,124.0476,1,0.999313,0.218643,1.027664,0.163651,0.176987,0.382126,1.115417,1.024307,1.039963,1.033081,0.182541,0.199295,0.014236,1.901642,0.007828,0.3974,124.0476,1,0,1,1,0,0,0,0.905228,0,0,0,522.5646,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.5555556,31.356569528579712
0.033249,0.014557,0.628372,0.161896,0.075928,0.078186,0.164749,0.1436,0.047607,0.109909,0.054535,0.064453,0.0354,0.029358,0.013977,0.016861,0.010025,0.00296,0.002686,0.002945,0.002762,0.003052,0.001846,0.001999,0.001846,0.001633,0.002777,0.002243,0.000763,0.001007,0.000687,0.001022,0.210953,0.225388,0.084015,0.002075,0.225388,0.187271,0.002075,1,0.447556,0.154892,0.021591,204.0563,204.0563,1,1,0.154892,1.086578,0.166016,0.1772,0.384186,1.35762,1.056824,1.150604,1.187042,0.225388,0.187714,0.013397,2.680878,0.004684,0.442047,204.0563,1,0,1,1,0,0,0,0.905228,0,0,0,608.1074,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.6324046,31.43341851234436
0.029144,0.059326,0.241364,0.202591,0.098709,0.27829,0.162216,0.085709,0.160797,0.063553,0.176605,0.105774,0.054611,0.07457,0.044708,0.053284,0.014328,0.029587,0.016434,0.012604,0.008545,0.005692,0.003708,0.003113,0.003113,0.002625,0.001999,0.001709,0.001419,0.001022,0.001236,0.001465,0.216675,0.223267,0.069153,0.006012,0.223267,0.168259,0.006012,1,0.379593,0.462433,0,68.12749,68.12749,1,0.925781,0.462433,0.898026,0.168381,0.176819,0.385483,1.325958,0.951584,1.078445,0.940247,0.223267,0.182175,0.013,3.225647,0.01445,0.415726,68.12749,1,0,1,1,0,0,0,0.905228,0,0,0,694.1713,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.7129512,31.513965129852295
0.027466,0.082947,0.440338,0.2164,0.083679,0.145218,0.051727,0.028168,0.023621,0.009567,0.005905,0.004318,0.001846,0.002441,0.002441,0.00209,0.001007,0.000534,0.000336,0.00087,0.000534,0.000687,0.000534,0.000534,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.126312,0.153732,0.075256,0.001633,0.153732,0.222305,0.001633,0.731018,0.438583,0.133575,0.01506,233.4159,233.4159,0.731018,1,0.133575,1.27887,0.165405,0.178558,0.383743,0.929413,1.244995,1.048538,1.237213,0.210297,0.171585,0.012222,2.041504,0.004044,0.402374,233.4159,1,0,1,1,0,0,0,0.905228,0,0,0,798.2288,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.8078473,31.608861207962036
0.009232,0.026184,0.104996,0.052002,0.008408,0.00293,0.000488,0.000977,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001602,0.110535,0.000839,0.000336,0.110535,0.087524,0.000336,0.557999,0.005188,0.029175,0,464.4643,464.4643,0.557999,0.418015,0.029175,0.514435,0.163818,0.174393,0.375,0.674728,0.501877,0.528931,0.552933,0.19809,0.161606,0.011505,118.8524,0.001678,0.198349,464.4643,1,0,0,1,0,0,0,0.905228,0,0,0,879.0148,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.9119234,31.712937355041504
0.000763,0.001007,0.001465,0.000336,0.000244,0.000534,0,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000427,0.001068,0.000259,0.000305,0.001068,0.000595,0.000305,0.005722,0.001694,0.028198,0,4.615372,4.615372,0.005722,0.003006,0.028198,0.1147,0.150909,0.160431,0.345184,0.007065,0.003708,0.005035,0.093979,0.186569,0.152222,0.010818,3.304337,0.166657,0.00174,4.615372,0,0,0,0,0,0,0,0.905228,0,0,0,959.8287,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300603.9911494,31.792163372039795
0.000244,0.000244,0.000534,0.000244,0.000244,0.000336,0.000244,0.000244,0,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000488,0.00032,0.000351,0.00029,0.000336,0.000351,0.000275,0.000336,0.001938,0.001953,0.031967,0,1.892853,1.892853,0.001938,0.001434,0.031967,0.545441,0.144623,0.153748,0.330811,0.002426,0.001785,0.002167,0.391663,0.181061,0.147736,0.010498,1.159988,0.415085,0.000717,1.892853,0,0,0,0,0,0,0,0.905228,0,0,0,1040.81,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.0688064,31.86982035636902
0,0,0.000244,0.000244,0.000244,0.000244,0.000244,0,0.000488,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000488,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000183,0.000259,0.000305,0.000183,0.000229,0.000305,0.001068,0.001862,0.030899,0.00061,1.461533,1.461533,0.001068,0.001266,0.030899,0.88234,0.132813,0.14119,0.303833,0.001373,0.001617,0.001602,0.727264,0.170532,0.139145,0.009872,0.782608,0.526306,0.000488,1.461533,0,0,0,0,0,0,0,0.905228,0,0,0,1126.819,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.152992,31.95400595664978
0.000244,0,0.000336,0.000244,0.000244,0.000336,0,0.000244,0.000244,0.000244,0.000336,0.000488,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000183,0.000305,0.000305,0.000183,0.000183,0.000305,0.001129,0.002319,0.032883,0.000504,1.384613,1.384613,0.001129,0.001068,0.032883,0.799988,0.121964,0.129654,0.279053,0.001495,0.001404,0.001633,1.03447,0.160614,0.131058,0.009277,0.692307,0.555542,0.000458,1.384613,0,0,0,0,0,0,0,0.905228,0,0,0,1202.41,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.2340808,32.03509473800659
0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000275,0.000275,0.000336,0.000275,0.00029,0.000336,0.001755,0.002151,0.037277,0.001221,1.75,1.75,0.001755,0.001755,0.037277,1.357132,0.116882,0.124252,0.267441,0.00235,0.002319,0.002441,1.194443,0.155884,0.127197,0.009003,1,0.448975,0.000656,1.75,0,0,0,0,0,0,0,0.905228,0,0,0,1287.967,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.31345,32.11446404457092
0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000488,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000198,7.6e-05,0.000229,0.000336,7.6e-05,0.000229,0.000336,0.000519,0.001907,0.039627,0.000854,1.107132,1.107132,0.000519,0.001465,0.039627,1,0.10733,0.11409,0.245636,0.000702,0.001999,0.001541,0.714279,0.146835,0.119797,0.008469,0.523804,0.709671,0.000381,1.107132,0,0,0,0,0,0,0,0.905228,0,0,0,1378.533,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.3936417,32.194655656814575
0,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000687,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000198,7.6e-05,0.00032,0.000336,7.6e-05,0.000214,0.000336,0.000549,0.002838,0.042145,0.0009,1.142853,1.142853,0.000549,0.00145,0.042145,1.07692,0.098557,0.104767,0.225616,0.000763,0.002029,0.001755,0.838699,0.13829,0.112823,0.007965,0.407394,0.6875,0.000397,1.142853,0,0,0,0,0,0,0,0.905228,0,0,0,1473.574,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.4963818,32.29739570617676
