frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,ts_epoch,ts_rel
0.000244,0.000488,0.005264,0.006119,0.002716,0.001083,0.000244,0,0.000488,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.00209,0.001999,0.000259,0.000336,0.001999,0.00264,0.000336,0.01152,0.001923,0.038193,0,11.25,11.25,0.01152,0.01297,0.038193,0.451691,0.042114,0.044403,0.09227,0.047455,0.059448,0.051086,0.17334,0.134338,0.008789,5.956512,0.069839,0.004715,11.25,0,0,0,0,0,0,0,0.887711,0,0,0,-17386.79,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.1051471,16.15643072128296
0.000244,0.000488,0.002243,0.005875,0.00148,0.000488,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001633,0.000626,0.000275,0.000305,0.000626,0.001587,0.000305,0.003708,0.002106,0.035767,0.001541,6.038452,6.038452,0.003708,0.008026,0.035767,0.818893,0.040375,0.042603,0.088516,0.015488,0.037247,0.026016,0.168228,0.130371,0.00853,1.958328,0.12738,0.002304,6.038452,0,0,0,0,0,0,0,0.887711,0,0,0,-17300.63,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.1836812,16.234964847564697
0.000336,0,0.000488,0.001236,0.001236,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000397,0.000565,0.000275,0.000305,0.000565,0.000885,0.000305,0.003555,0.002228,0.03801,6.1e-05,4.115372,4.115372,0.003555,0.004745,0.03801,0.659088,0.037109,0.0392,0.081451,0.015213,0.022568,0.018921,0.158447,0.122787,0.008026,1.791657,0.186905,0.001541,4.115372,0,0,0,0,0,0,0,0.887711,0,0,0,-17224.59,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.269158,16.320441484451294
0.000244,0.000244,0.000244,0.000488,0.000763,0.000336,0.000244,0.000488,0.000488,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000427,0.000153,0.000214,0.000336,0.000153,0.000504,0.000336,0.000992,0.001785,0.043137,0.000412,1.892853,1.892853,0.000992,0.002777,0.043137,0.717377,0.035553,0.037567,0.078064,0.004288,0.013397,0.009186,0.153778,0.119171,0.007782,0.799988,0.415085,0.000717,1.892853,0,0,0,0,0,0,0,0.887711,0,0,0,-17153.76,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.3430023,16.394285917282104
0.037064,0.024445,0.287704,0.44725,0.202744,0.155563,0.08783,0.188751,0.07373,0.098389,0.040695,0.050049,0.024002,0.016113,0.011108,0.009872,0.008392,0.00473,0.002777,0.002975,0.003174,0.001755,0.000977,0.001083,0.001236,0.000763,0.001312,0.00087,0.001007,0.00087,0.000687,0.000732,0.209045,0.043854,0.099045,0.002655,0.043854,0.101425,0.002655,0.30278,0.882523,0.363251,0.595032,65.54443,65.54443,0.30278,0.596725,0.363251,201.4242,0.034454,0.038712,0.079193,1.272797,2.62001,2.272049,0.144836,0.112228,0.007309,0.443268,0.01474,0.179932,65.54443,1,0,0,1,0,0,0,0.887711,0,0,0,-17072.54,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.4151888,16.466472387313843
0.016068,0.070099,0.48909,0.106445,0.015503,0.009277,0.013657,0.004257,0.002289,0.001556,0.000763,0.000534,0.000488,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000534,0.000244,0.000336,0.000336,0.000244,0.000336,0.080139,0.191742,0.001877,0.000275,0.191742,0.11734,0.000275,0.865006,0.017746,0.039993,0,846.0416,846.0416,0.865006,0.580627,0.039993,0.563278,0.048706,0.048737,0.103302,3.936707,2.407639,2.998367,0.221664,0.105698,0.006866,97.45735,0.000885,0.309738,846.0416,1,0,1,1,0,0,34.16621,0.887711,1,50,0,-16987.44,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.5039525,16.555236101150513
0.001999,0.007095,0.065704,0.062607,0.013382,0.003799,0.001709,0.001465,0.000488,0.000488,0.000534,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000488,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.013306,0.037033,0.000626,0.000305,0.037033,0.042358,0.000305,0.172134,0.006088,0.045868,0,200.8846,200.8846,0.172134,0.215973,0.045868,0.360703,0.048218,0.048447,0.102295,0.768036,0.874329,0.778183,0.215134,0.102585,0.006653,51.76595,0.003815,0.079605,200.8846,0,0,0,1,0,0,0,0.887711,0,0,0,-16906.66,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.586325,16.637608528137207
0.000488,0.001083,0.004883,0.012772,0.008453,0.00148,0.000244,0,0.000244,0.000244,0.000336,0.000244,0,0.000244,0,0.000534,0.000244,0.000336,0.000488,0.000244,0.000534,0.000244,0.000244,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.002762,0.005234,0.00032,0.000336,0.005234,0.010345,0.000336,0.025818,0.003311,0.05365,0,36.92856,36.92856,0.025818,0.056,0.05365,0.572144,0.045486,0.045929,0.096588,0.115051,0.225235,0.162399,0.202637,0.096619,0.006256,12.92592,0.021271,0.015686,36.92856,0,0,0,1,0,0,0,0.887711,0,0,0,-16820.99,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.6694481,16.720731735229492
0,0,0.001846,0.006638,0.002304,0.000763,0.000244,0.000244,0.000244,0.000336,0,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000488,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001373,0.00061,0.000229,0.000305,0.00061,0.001953,0.000305,0.003189,0.002502,0.051941,0.003983,6.884613,6.884613,0.003189,0.011215,0.051941,1.032257,0.041824,0.042343,0.088974,0.014587,0.046112,0.029663,0.190857,0.091003,0.005875,2.190475,0.111725,0.00264,6.884613,0,0,0,0,0,0,0,0.887711,0,0,0,-16744.97,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.7461944,16.797477960586548
0.000336,0.000336,0.003006,0.005753,0.001541,0.000534,0.000534,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000336,0.000595,0.000809,0.000229,0.000305,0.000809,0.001587,0.000305,0.004364,0.002579,0.053604,0.003784,6.461533,6.461533,0.004364,0.009384,0.053604,1.094727,0.0401,0.040634,0.085358,0.020157,0.039047,0.028946,0.185226,0.088318,0.005692,2.809509,0.119034,0.002472,6.461533,0,0,0,0,0,0,0,0.887711,0,0,0,-16668.96,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.8256195,16.87690305709839
0.000336,0.000336,0.000336,0.000534,0.000732,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000305,0.000244,0.000397,0.00029,0.000244,0.000504,0.00029,0.001389,0.004761,0.054123,0,2.559998,2.559998,0.001389,0.003159,0.054123,0.5,0.036835,0.037369,0.078476,0.006622,0.013474,0.011276,0.174469,0.083176,0.005356,0.6875,0.296875,0.000885,2.559998,0,0,0,0,0,0,0,0.887711,0,0,0,-16573.92,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.906654,16.957937479019165
0.005859,0.01976,0.0298,0.067139,0.10141,0.098434,0.22496,0.140762,0.164215,0.194199,0.058075,0.112106,0.071365,0.092987,0.028198,0.061844,0.032562,0.034531,0.023499,0.030396,0.021088,0.013687,0.01387,0.010239,0.008575,0.004807,0.00325,0.002487,0.002441,0.00206,0.001541,0.001221,0.196747,0.018463,0.133865,0.010223,0.018463,0.09024,0.010223,0.112335,1,1,0.601227,15.08875,15.08875,0.112335,0.602356,1,268.8182,0.034576,0.038055,0.078537,0.533966,2.371277,1.98056,0.164337,0.133865,0.010223,0.138504,0.065674,0.155548,15.08875,1,1,0,1,0,0,0,0.887711,0,0,0,-16493.1,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301338.9969797,17.04826331138611
0.011856,0.062988,0.499863,0.05957,0.017975,0.013824,0.0112,0.013535,0.004333,0.002289,0.000488,0.00087,0.000534,0.000336,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.117554,0.176529,0.041656,0.000748,0.176529,0.234406,0.000748,1,0.320648,0.075378,0.397644,507.1273,507.1273,1,1,0.075378,2.594925,0.040466,0.046219,0.092972,4.362366,5.07164,4.576721,0.176529,0.129913,0.009918,4.230621,0.001755,0.425507,507.1273,1,0,1,1,1,0,39.62253,0.887711,1,0,0,-16406.97,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.0778606,17.129144191741943
0.009369,0.034897,0.141754,0.152664,0.048904,0.004196,0.004257,0.001953,0.000977,0.000732,0.000488,0.000244,0.000488,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000534,0.027222,0.061996,0.00087,0.000366,0.061996,0.064438,0.000366,0.333466,0.007095,0.039276,0,277.0333,277.0333,0.333466,0.291855,0.039276,0.580551,0.047363,0.049515,0.102768,1.308945,1.301376,1.233109,0.185913,0.12236,0.009323,64.5873,0.002884,0.126724,277.0333,1,0,0,1,0,0,39.62253,0.887711,1,100,0,-16331.37,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.1599472,17.211230754852295
0.001007,0.00087,0.008789,0.019379,0.01442,0.002243,0.000732,0.000244,0.000977,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.00235,0.003555,0.000397,0.000336,0.003555,0.007736,0.000336,0.020294,0.003433,0.038254,0,26.96428,26.96428,0.020294,0.037201,0.038254,0.570938,0.044342,0.046539,0.096329,0.08017,0.166229,0.118637,0.17511,0.115234,0.008774,7.46875,0.029129,0.011429,26.96428,0,0,0,1,0,0,0,0.887711,0,0,0,-16245.81,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.24336,17.29464364051819
0.000488,0.000244,0.003082,0.007416,0.00293,0.000534,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000534,0.00174,0.001999,0.00032,0.000305,0.001999,0.002579,0.000305,0.011749,0.002853,0.035828,0,12.03845,12.03845,0.011749,0.012772,0.035828,0.469437,0.042557,0.044693,0.092499,0.046967,0.057693,0.050629,0.169952,0.111832,0.008514,5.074066,0.063889,0.004684,12.03845,0,0,0,1,0,0,0,0.887711,0,0,0,-16169.76,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.3234015,17.374685049057007
0,0.000534,0.003174,0.006378,0.00177,0.000488,0,0,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000336,0.000336,0.000336,0.001541,0.001236,0.000214,0.000305,0.001236,0.002045,0.000305,0.007721,0.002014,0.038086,0.006424,8.653839,8.653839,0.007721,0.010742,0.038086,1.614456,0.039124,0.041153,0.085159,0.031586,0.049683,0.03923,0.160065,0.105331,0.008011,4.349991,0.088882,0.003342,8.653839,0,0,0,0,0,0,0,0.887711,0,0,0,-16088.96,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.4023552,17.453638792037964
0.000244,0,0.000687,0.001007,0.001221,0.000244,0.000488,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000397,0.00032,0.000214,0.00029,0.00032,0.000732,0.00029,0.00206,0.002075,0.037323,0,3.159988,3.159988,0.00206,0.003967,0.037323,0.484848,0.037491,0.039444,0.08165,0.008545,0.018555,0.013641,0.15535,0.102219,0.007767,1.349991,0.240494,0.001114,3.159988,0,0,0,0,0,0,0,0.887711,0,0,0,-15998.35,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.4889884,17.540271997451782
0.003204,0.001556,0.007782,0.009262,0.011276,0.01683,0.246536,0.205582,0.154419,0.12587,0.095688,0.088501,0.082047,0.07341,0.022766,0.039612,0.0186,0.024704,0.019058,0.019775,0.0112,0.0103,0.008072,0.009506,0.007996,0.006058,0.00528,0.002502,0.001724,0.001236,0.001083,0.001083,0.099762,0.000336,0.000427,0.000336,0.000336,0.000641,0.000336,0.002289,0.004425,0.045929,0.002365,2.821426,2.821426,0.002289,0.003677,0.045929,1.555542,0.034424,0.03624,0.075058,0.00975,0.01767,0.014832,0.146332,0.096268,0.007309,0.823517,0.278473,0.001114,2.821426,0,0,0,0,0,0,0,0.887711,0,0,0,-15917.07,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.569225,17.620508670806885
0.011429,0.088699,0.601242,0.378845,0.032303,0.062592,0.058624,0.020676,0.025284,0.014145,0.006042,0.009079,0.001633,0.00296,0.001633,0.003204,0.00148,0.001007,0.001083,0.001022,0.000763,0.000488,0.000763,0.000687,0.000488,0.000534,0.000336,0.000534,0.000488,0.000534,0.000336,0.000534,0.181152,0.124481,0.084274,0.001434,0.124481,0.194351,0.001434,0.903229,0.833527,0.208878,0.41626,228.33,228.33,0.903229,1,0.208878,1.97258,0.038422,0.045288,0.090454,3.239868,4.291428,3.850708,0.137817,0.101105,0.006866,1.476578,0.004105,0.348312,228.33,1,0,1,1,1,0,21.30067,0.887711,1,0,0,-15836.8,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.6543636,17.705647230148315
0.010803,0.03595,0.257751,0.165955,0.042908,0.003494,0.005936,0.001541,0.000488,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.029938,0.205734,0.012787,0.000488,0.205734,0.124268,0.000488,1,0.130325,0.07338,0,577,577,1,0.658844,0.07338,0.639084,0.04538,0.048569,0.100616,4.533615,2.558579,3.324234,0.205734,0.098114,0.006653,15.98222,0.00145,0.334473,577,1,0,1,1,0,0,21.30067,0.887711,1,50,0,-15756.04,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.733642,17.78492569923401
0.001419,0.004013,0.027588,0.045013,0.013962,0.001236,0.002411,0,0.00087,0.000244,0.000336,0.000336,0.000244,0.000488,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.007126,0.023987,0.000549,0.000336,0.023987,0.025085,0.000336,0.123779,0.005936,0.05365,0,115.5,115.5,0.123779,0.141205,0.05365,0.293671,0.046707,0.049026,0.101898,0.51355,0.511658,0.483368,0.193771,0.092407,0.006256,37.57143,0.00679,0.049255,115.5,0,0,0,1,0,0,0,0.887711,0,0,0,-15679.99,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.813159,17.864442586898804
0,0.000336,0.004257,0.006653,0.003387,0.001221,0.000732,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.002319,0.001968,0.000214,0.000366,0.001968,0.002747,0.000366,0.010773,0.002441,0.062332,0,10.63333,10.63333,0.010773,0.016403,0.062332,0.402679,0.043137,0.045502,0.09433,0.045624,0.060349,0.050629,0.182526,0.087021,0.005875,6.75,0.075226,0.004776,10.63333,0,0,0,0,0,0,0,0.887711,0,0,0,-15570.58,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301339.894328,17.945611715316772
0.000244,0.000244,0.001541,0.005386,0.000977,0.000336,0.000244,0,0.000244,0.000244,0.000488,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.002182,0.000671,0.000244,0.00029,0.000671,0.00145,0.00029,0.003891,0.002975,0.052475,0.002899,6,6,0.003891,0.009186,0.052475,0.959595,0.039642,0.041885,0.086792,0.016922,0.034607,0.025314,0.171921,0.081955,0.005524,2.27272,0.126663,0.002197,6,0,0,0,0,0,0,0,0.887711,0,0,0,-15494.56,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.0002391,18.051522731781006
0.000336,0,0.000534,0.001083,0.001221,0.000336,0.000488,0.000244,0,0.000336,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000595,0.000443,0.000214,0.00029,0.000443,0.001022,0.00029,0.00264,0.002686,0.054123,0.00209,4.23999,4.23999,0.00264,0.006683,0.054123,0.930542,0.037994,0.040161,0.083237,0.011642,0.025452,0.018326,0.166855,0.079529,0.005356,1.75,0.179245,0.001526,4.23999,0,0,0,0,0,0,0,0.887711,0,0,0,-15413.77,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.0745113,18.125794887542725
0.000244,0.000244,0.000687,0.001221,0.001007,0.000488,0.000336,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000488,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000839,0.000381,0.000183,0.000275,0.000381,0.000656,0.000275,0.002426,0.002441,0.054703,0.002396,3.25,3.25,0.002426,0.004547,0.054703,1.228561,0.034897,0.036896,0.076492,0.010925,0.017776,0.014359,0.15715,0.074905,0.00502,1.722214,0.230759,0.001099,3.25,0,0,0,0,0,0,0,0.887711,0,0,0,-15337.73,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.1550193,18.206302881240845
0.019974,0.062881,0.472534,0.501007,0.101822,0.082474,0.104614,0.102203,0.019821,0.029236,0.017319,0.015915,0.0112,0.004944,0.002594,0.004883,0.002243,0.001892,0.001556,0.00148,0.000763,0.00087,0.001022,0.000732,0.000687,0.00087,0.000534,0.000534,0.000488,0.000534,0.000534,0.000534,0.182816,0.18512,0.036896,0.000824,0.18512,0.220886,0.000824,1,0.345032,0.103439,0.488663,457.6667,457.6667,1,1,0.103439,3.085907,0.040436,0.045929,0.092773,4.57811,4.809296,4.515457,0.18512,0.106934,0.007965,5.007416,0.001953,0.418915,457.6667,1,0,1,1,1,0,56.15459,0.887711,1,0,0,-15242.67,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.247552,18.298835515975952
0.022766,0.042557,0.398773,0.145599,0.043243,0.004059,0.006546,0.003174,0.001846,0.000336,0.000488,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000488,0.041962,0.192673,0.003281,0.000381,0.192673,0.111893,0.000381,1,0.031601,0.049393,0,646.4839,646.4839,1,0.521957,0.049393,0.506348,0.046753,0.04866,0.101624,4.121078,2.299454,3.008255,0.192673,0.103775,0.007721,57.16289,0.001236,0.30571,646.4839,1,0,1,1,0,0,56.15459,0.887711,1,50,0,-15166.6,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.3269145,18.37819814682007
0.00087,0.000336,0.003311,0.006622,0.001556,0.000336,0.000534,0.000244,0,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001328,0.001495,0.000229,0.000336,0.001495,0.002106,0.000336,0.009277,0.00264,0.052368,0.007462,8.821426,8.821426,0.009277,0.011749,0.052368,1.769226,0.038925,0.040848,0.084686,0.038406,0.051544,0.043411,0.161011,0.086685,0.006409,4.952377,0.089066,0.003677,8.821426,0,0,0,0,0,0,0,0.887711,0,0,0,-14881.39,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.606254,18.657537698745728
0.000244,0,0.000763,0.001236,0.001221,0.000488,0.000336,0.000244,0.000244,0.000244,0.000336,0.000488,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000381,0.000366,0.000259,0.00029,0.000366,0.000717,0.00029,0.002335,0.003082,0.046677,0,3.279999,3.279999,0.002335,0.00412,0.046677,0.46077,0.037292,0.039154,0.081192,0.009811,0.018311,0.014282,0.156265,0.084122,0.00621,1.304337,0.231705,0.00116,3.279999,0,0,0,0,0,0,0,0.887711,0,0,0,-14810.12,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.6862993,18.73758292198181
0.000534,0.000244,0.00087,0.00087,0.001007,0.000534,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001144,0.000183,0.000275,0.000336,0.000183,0.000488,0.000336,0.001236,0.003464,0.057434,0.000992,2,2,0.001236,0.002975,0.057434,0.888886,0.034241,0.03598,0.074615,0.005341,0.013565,0.010223,0.147186,0.079224,0.005844,0.75,0.392853,0.000763,2,0,0,0,0,0,0,0,0.887711,0,0,0,-14724.57,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301340.7672436,18.818527221679688
