time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.557279,0.095772,0.000019,0.000252,0.074562,0.000000,0.000008,0.000010,0.000010,0.000017,0.000052,0.000049,0.000300,0.000742,0.000064,0.000107,0.003829,0.013793,0.038603,0.013788,0.016158,0.008742,0.099602,0.272454,0.126788,0.047224,0.072324,0.052739,0.023727,0.025860,0.073819,0.070435,0.012635,0.004217,0.001397,0.000656,0.000200,0.000100,0,0,0,0,0,0
0.580499,0.094349,0.000018,0.000128,0.061673,0.000000,0.000005,0.000011,0.000011,0.000028,0.000032,0.000039,0.000113,0.000226,0.000022,0.000241,0.003038,0.013490,0.029091,0.011580,0.012264,0.003518,0.105892,0.163546,0.095341,0.039394,0.085585,0.037602,0.051571,0.022020,0.048673,0.020371,0.002538,0.001446,0.000758,0.000414,0.000113,0.000032,0,0,0,0,0,0
0.603719,0.097597,0.000019,0.000149,0.073524,0.000002,0.000012,0.000019,0.000019,0.000010,0.000037,0.000242,0.000070,0.000174,0.000074,0.000185,0.003365,0.014413,0.034692,0.025386,0.013948,0.002245,0.133679,0.179960,0.170581,0.019432,0.173848,0.015663,0.021073,0.004809,0.007010,0.001670,0.000154,0.000254,0.000080,0.000048,0.000030,0.000008,0,0,0,0,0,0
0.626939,0.104257,0.000024,0.000152,0.092248,0.000004,0.000009,0.000012,0.000012,0.000007,0.000077,0.000233,0.000110,0.000288,0.000104,0.000026,0.004094,0.015270,0.049388,0.039678,0.020503,0.002841,0.187702,0.252831,0.241278,0.018408,0.174633,0.015304,0.006188,0.002796,0.001327,0.000844,0.000125,0.000063,0.000023,0.000012,0.000012,0.000003,0,0,0,0,0,0
0.650159,0.107787,0.000032,0.000038,0.095934,0.000009,0.000012,0.000045,0.000045,0.000011,0.000047,0.000013,0.000032,0.000121,0.000014,0.000007,0.006352,0.017739,0.059866,0.036487,0.030867,0.003144,0.224739,0.251193,0.298710,0.040786,0.086566,0.014238,0.006438,0.002656,0.001986,0.000681,0.000102,0.000033,0.000027,0.000010,0.000008,0.000003,0,0,0,0,0,0
0.673379,0.107750,0.000034,0.000070,0.086735,0.000002,0.000035,0.000042,0.000042,0.000011,0.000041,0.000072,0.000041,0.000161,0.000057,0.000021,0.004081,0.029153,0.073436,0.028495,0.024396,0.002380,0.231150,0.127889,0.265017,0.062583,0.129820,0.014111,0.005939,0.004069,0.002799,0.000946,0.000117,0.000032,0.000022,0.000006,0.000004,0.000003,0,0,0,0,0,0
0.696599,0.102675,0.000009,0.000136,0.076141,0.000000,0.000009,0.000010,0.000010,0.000002,0.000015,0.000080,0.000044,0.000346,0.000091,0.000117,0.003162,0.028595,0.064860,0.026254,0.023556,0.004936,0.225165,0.099268,0.234367,0.069861,0.080175,0.015557,0.004164,0.004364,0.003639,0.002261,0.000581,0.000233,0.000036,0.000009,0.000010,0.000004,0,0,0,0,0,0
0.719819,0.096141,0.000008,0.000193,0.073710,0.000000,0.000006,0.000005,0.000005,0.000001,0.000022,0.000086,0.000076,0.000386,0.000170,0.000243,0.004151,0.016533,0.050442,0.016491,0.016328,0.006151,0.221770,0.100704,0.200559,0.043715,0.110047,0.020539,0.007691,0.009597,0.019354,0.044035,0.011505,0.004262,0.000580,0.000157,0.000195,0.000058,0,0,0,0,0,0
0.743039,0.091005,0.000043,0.000424,0.070603,0.000035,0.000013,0.000048,0.000048,0.000024,0.000082,0.000561,0.000384,0.000471,0.000445,0.000259,0.001595,0.012360,0.022548,0.028352,0.020324,0.003760,0.149622,0.060856,0.085133,0.014599,0.291832,0.027838,0.019311,0.032754,0.063471,0.067602,0.014898,0.006372,0.001561,0.000536,0.000312,0.000076,0,0,0,0,0,0
0.766259,0.088134,0.000108,0.000282,0.053337,0.000065,0.000199,0.000150,0.000150,0.000031,0.000007,0.000373,0.000318,0.000278,0.000157,0.000283,0.001284,0.017074,0.025409,0.031542,0.052693,0.003581,0.069671,0.044990,0.094936,0.017493,0.139592,0.051431,0.017082,0.041901,0.035417,0.014953,0.002071,0.001518,0.000610,0.000202,0.000073,0.000013,0,0,0,0,0,0
0.789478,0.088068,0.000079,0.000071,0.056779,0.000000,0.000167,0.000102,0.000102,0.000004,0.000019,0.000074,0.000166,0.000039,0.000022,0.000057,0.000911,0.023108,0.030883,0.011790,0.071940,0.005653,0.063617,0.051971,0.245781,0.015023,0.040495,0.030206,0.025726,0.017374,0.002931,0.000885,0.000092,0.000044,0.000029,0.000005,0.000004,0.000004,0,0,0,0,0,0
0.812698,0.091599,0.000043,0.000217,0.068960,0.000000,0.000058,0.000056,0.000056,0.000003,0.000045,0.000432,0.000525,0.000119,0.000003,0.000006,0.001007,0.024658,0.028871,0.005286,0.065463,0.008357,0.074622,0.019174,0.378422,0.023529,0.070358,0.026008,0.018128,0.005540,0.000956,0.001014,0.000115,0.000019,0.000015,0.000004,0.000004,0.000003,0,0,0,0,0,0
0.835918,0.094543,0.000026,0.000249,0.073844,0.000000,0.000018,0.000027,0.000027,0.000006,0.000050,0.000328,0.000679,0.000227,0.000001,0.000008,0.001399,0.031372,0.029542,0.004786,0.052705,0.013663,0.072640,0.002155,0.421580,0.048741,0.083816,0.028221,0.011190,0.003726,0.001300,0.001575,0.000123,0.000019,0.000014,0.000006,0.000003,0.000002,0,0,0,0,0,0
0.859138,0.096617,0.000005,0.000140,0.072097,0.000000,0.000001,0.000003,0.000003,0.000015,0.000003,0.000009,0.000204,0.000434,0.000010,0.000040,0.000837,0.033618,0.037503,0.001768,0.054203,0.012111,0.066246,0.002475,0.426637,0.051960,0.068149,0.024083,0.010446,0.004661,0.002508,0.001354,0.000102,0.000024,0.000015,0.000006,0.000002,0.000004,0,0,0,0,0,0
0.882358,0.095873,0.000023,0.000253,0.073299,0.000018,0.000006,0.000011,0.000011,0.000004,0.000084,0.000284,0.000292,0.000604,0.000031,0.000053,0.000685,0.028526,0.034929,0.003387,0.058154,0.015041,0.064750,0.020796,0.395304,0.027533,0.118637,0.017578,0.007947,0.007252,0.007403,0.007373,0.001299,0.000190,0.000057,0.000032,0.000010,0.000009,0,0,0,0,0,0
0.905578,0.093780,0.000045,0.000421,0.072157,0.000022,0.000004,0.000015,0.000015,0.000005,0.000187,0.000985,0.000143,0.000902,0.000054,0.000018,0.000927,0.018208,0.038456,0.005134,0.026882,0.013221,0.065494,0.060717,0.296079,0.030567,0.162540,0.025674,0.014348,0.026051,0.052806,0.067323,0.010777,0.001735,0.000491,0.000347,0.000087,0.000046,0,0,0,0,0,0
0.928798,0.094977,0.000031,0.000304,0.081882,0.000000,0.000008,0.000002,0.000002,0.000021,0.000120,0.000647,0.000277,0.000424,0.000093,0.000080,0.000219,0.008118,0.023494,0.004144,0.006390,0.007714,0.037093,0.052258,0.198121,0.086694,0.186249,0.110481,0.044233,0.089589,0.055672,0.059648,0.007211,0.001791,0.000783,0.000513,0.000119,0.000037,0,0,0,0,0,0
0.952018,0.095158,0.000010,0.000173,0.087223,0.000000,0.000019,0.000010,0.000010,0.000005,0.000005,0.000047,0.000273,0.000235,0.000224,0.000086,0.000939,0.015791,0.020628,0.002143,0.011257,0.004944,0.023078,0.018879,0.230419,0.184755,0.181885,0.131096,0.030929,0.054992,0.010371,0.008241,0.000476,0.000239,0.000191,0.000092,0.000022,0.000007,0,0,0,0,0,0
0.975238,0.096750,0.000007,0.000124,0.087922,0.000000,0.000003,0.000004,0.000004,0.000007,0.000018,0.000064,0.000081,0.000319,0.000140,0.000015,0.001570,0.030833,0.031583,0.002055,0.017526,0.002867,0.038530,0.009355,0.292492,0.255632,0.190914,0.050168,0.014046,0.007690,0.002410,0.001082,0.000145,0.000015,0.000020,0.000003,0.000002,0.000003,0,0,0,0,0,0
0.998458,0.095749,0.000024,0.000091,0.082819,0.000017,0.000006,0.000003,0.000003,0.000020,0.000090,0.000051,0.000021,0.000266,0.000098,0.000019,0.001440,0.050055,0.023667,0.003940,0.018277,0.002120,0.051140,0.020091,0.303350,0.255593,0.129567,0.029116,0.015006,0.003925,0.002628,0.000800,0.000191,0.000015,0.000015,0.000003,0.000002,0.000003,0,0,0,0,0,0
1.021678,0.095923,0.000026,0.000078,0.073539,0.000001,0.000010,0.000018,0.000018,0.000016,0.000065,0.000043,0.000054,0.000112,0.000133,0.000052,0.001962,0.056090,0.025990,0.004649,0.019482,0.001909,0.066145,0.056307,0.225654,0.196214,0.120307,0.030814,0.015305,0.003254,0.002161,0.000608,0.000188,0.000017,0.000013,0.000003,0.000002,0.000003,0,0,0,0,0,0
