time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.557279,0.531244,0.022292,0.018056,0.017303,0.000000,0.047961,0.026138,0.026138,0.003474,0.007747,0.054239,0.012632,0.001853,0.013061,0.008492,0.023528,0.009412,0.001947,0.006935,0.002779,0.002875,0.004185,0.003071,0.011508,0.108148,0.020794,0.004973,0.008858,0.005838,0.013711,0.013434,0.086745,0.048604,0.013165,0.004334,0.006066,0.001887,0,0,0,0,0,0
0.580499,0.602615,0.071854,0.433552,0.103321,0.049562,0.026545,0.015361,0.015361,0.066163,0.235841,0.429078,0.571564,0.257481,0.654126,0.255511,0.529705,0.168507,0.075356,0.040118,0.059981,0.067334,0.065706,0.028659,0.076011,0.509709,0.113544,0.027084,0.023581,0.061597,0.128550,0.099538,0.268708,0.246164,0.220562,0.073701,0.122992,0.052133,0,0,0,0,0,0
0.603719,0.708682,0.307731,0.708183,0.080355,0.235877,0.063288,0.076806,0.076806,0.437287,0.884465,1.000000,1.000000,0.421363,0.871331,0.248219,0.444603,0.215963,0.100938,0.044693,0.061779,0.075430,0.062462,0.024029,0.066142,0.303502,0.122307,0.018711,0.020033,0.049155,0.082161,0.066516,0.134334,0.221340,0.291215,0.105261,0.165481,0.103021,1,1,1,1,0,0
0.626939,0.865792,0.332426,0.142648,0.025646,0.024695,0.206981,0.354160,0.354160,0.558546,0.188283,0.221894,0.324930,0.038847,0.075716,0.051853,0.236615,0.157781,0.029949,0.056051,0.112560,0.010790,0.016561,0.010024,0.022230,0.048355,0.022304,0.002678,0.006627,0.004330,0.004593,0.005579,0.036038,0.074331,0.087374,0.040353,0.043923,0.042740,0,0,0,0,0,0
0.650159,0.878893,0.604742,0.019995,0.037473,0.272316,0.509701,0.789600,0.789600,0.928800,0.006008,0.003395,0.021506,0.001208,0.007116,0.066752,0.609468,0.128164,0.011582,0.309706,0.308687,0.006294,0.011844,0.013630,0.017540,0.007956,0.002879,0.001711,0.003047,0.001143,0.002289,0.001524,0.021538,0.081612,0.038566,0.013361,0.012705,0.013297,0,0,0,0,1,1
0.673379,0.938406,0.759756,0.017733,0.019526,0.155014,0.845094,1.000000,1.000000,0.942109,0.011577,0.018241,0.007830,0.001542,0.001442,0.059608,0.489690,0.074217,0.002371,0.676914,0.140781,0.002420,0.015006,0.022786,0.007174,0.002439,0.001229,0.001012,0.001630,0.000785,0.002036,0.000892,0.017446,0.068733,0.015424,0.004036,0.004829,0.004723,0,0,0,0,0,0
0.696599,0.947224,0.651054,0.029246,0.006702,0.000000,0.979550,0.921085,0.921085,0.428570,0.004980,0.023047,0.006410,0.003518,0.003434,0.109821,0.307276,0.049000,0.004134,1.000000,0.022118,0.003018,0.013153,0.022330,0.001826,0.000933,0.001270,0.000525,0.001374,0.000472,0.001441,0.000541,0.006602,0.019618,0.003530,0.000707,0.001309,0.001544,0,0,0,0,0,0
0.719819,0.866595,0.527503,0.059675,0.003748,0.000000,0.962399,0.698835,0.698835,0.259685,0.017763,0.036254,0.002642,0.001906,0.003883,0.253692,0.137046,0.018371,0.000974,0.419643,0.003744,0.002954,0.008931,0.017669,0.001453,0.000731,0.000731,0.000304,0.000736,0.000228,0.001030,0.000255,0.010760,0.029479,0.001317,0.000541,0.000522,0.001192,0,0,0,0,0,0
0.743039,0.758775,0.395527,0.067581,0.005186,0.000000,0.857600,0.487245,0.487245,0.123696,0.021850,0.047847,0.005783,0.000582,0.002050,0.281643,0.035290,0.005961,0.000463,0.226786,0.007120,0.011056,0.004550,0.020244,0.002846,0.003395,0.000768,0.000460,0.000901,0.000517,0.001026,0.000321,0.008014,0.024984,0.000970,0.000385,0.000363,0.000843,0,0,0,0,0,0
0.766259,0.662361,0.281597,0.065223,0.009081,0.000000,0.679833,0.322075,0.322075,0.068352,0.015652,0.052775,0.008994,0.002217,0.002691,0.259438,0.007667,0.006553,0.001008,0.425105,0.008149,0.018221,0.009121,0.036967,0.003036,0.011019,0.000718,0.000854,0.001817,0.000908,0.001423,0.000369,0.003098,0.006090,0.001305,0.000294,0.000400,0.000479,0,0,0,0,0,0
